run,shot_id,bitstring,probability,sum_x,feasible
4,1,'100010101110001,0.000125,7,False
4,1,'001011011110000,0.000125,7,False
4,1,'111000011000101,0.000125,7,False
4,1,'101101011111111,0.000125,12,False
4,1,'010001100101110,0.000125,7,False
4,1,'100110111111010,0.000125,10,False
4,1,'101110110111110,0.000125,11,False
4,1,'010000001110111,0.000125,7,False
4,1,'010110010101100,0.000125,7,False
4,1,'101010101000111,0.000125,8,False
4,1,'101110101111111,0.000125,12,False
4,1,'000011100110010,0.000125,6,False
4,1,'101111101001011,0.000125,10,False
4,1,'001111000110011,0.000125,8,False
4,1,'111100011000001,0.000125,7,False
4,1,'110011000111011,0.000125,9,False
4,1,'100011000100000,0.000125,4,False
4,1,'000000101000101,0.000125,4,False
4,1,'101010001000001,0.000125,5,False
4,1,'010010011101101,0.000125,8,False
4,1,'001010100111000,0.000125,6,False
4,1,'000010010110110,0.000125,6,False
4,1,'000110010101000,0.000125,5,False
4,1,'001000111000101,0.000125,6,False
4,1,'010001101111111,0.000125,10,False
4,1,'011000100101010,0.000125,6,False
4,1,'000111010111000,0.000125,7,False
4,1,'100110101010100,0.000125,7,False
4,1,'100111011100010,0.000125,8,False
4,1,'010101001111011,0.000125,9,False
4,1,'101100111010101,0.000125,9,False
4,1,'011101110111110,0.000125,11,False
4,1,'011010110101011,0.000125,9,False
4,1,'010110111010011,0.000125,9,False
4,1,'010001100011011,0.000125,7,False
4,1,'110110000000000,0.000125,4,False
4,1,'001000011010110,0.000125,6,False
4,1,'000111001001001,0.000125,6,False
4,1,'001101010011001,0.000125,7,False
4,1,'000111111100001,0.000125,8,False
4,1,'010111010110111,0.000125,10,False
4,1,'010111000001000,0.000125,5,False
4,1,'011011110001101,0.000125,9,False
4,1,'010011100010001,0.000125,6,False
4,1,'001111000011111,0.000125,9,False
4,1,'001011010010101,0.000125,7,False
4,1,'010010111100101,0.000125,8,False
4,1,'101111111111010,0.000125,12,False
4,1,'001000011100010,0.000125,5,False
4,1,'110001000010011,0.000125,6,False
4,1,'001010110000110,0.000125,6,False
4,1,'101100011100001,0.000125,7,False
4,1,'101000011111101,0.000125,9,False
4,1,'100010100110101,0.000125,7,False
4,1,'011001001010010,0.000125,6,False
4,1,'101000001001010,0.000125,5,False
4,1,'101010100100011,0.000125,7,False
4,1,'101000101010100,0.000125,6,False
4,1,'010001000010001,0.000125,4,False
4,1,'011110111111110,0.000125,12,False
4,1,'001101001101011,0.000125,8,False
4,1,'100111000111011,0.000125,9,False
4,1,'001111010111001,0.000125,9,False
4,1,'010110101001010,0.000125,7,False
4,1,'000101011000100,0.000125,5,False
4,1,'101010110110001,0.000125,8,False
4,1,'111111110000001,0.000125,9,False
4,1,'010010001000011,0.000125,5,False
4,1,'010101000110100,0.000125,6,False
4,1,'011100000010011,0.000125,6,False
4,1,'011010111100100,0.000125,8,False
4,1,'001001000010010,0.000125,4,False
4,1,'100011001101010,0.000125,7,False
4,1,'110011010000110,0.000125,7,False
4,1,'001100110001110,0.000125,7,False
4,1,'100001111001110,0.000125,8,False
4,1,'100000000101110,0.000125,5,False
4,1,'001101111001101,0.000125,9,False
4,1,'000101110010101,0.000125,7,False
4,1,'101011011011010,0.000125,9,False
4,1,'010101000011110,0.000125,7,False
4,1,'110010001110001,0.000125,7,False
4,1,'000100110100100,0.000125,5,False
4,1,'011010001100111,0.000125,8,False
4,1,'010001000100110,0.000125,5,False
4,1,'010010000000100,0.000125,3,False
4,1,'000010110111110,0.000125,8,False
4,1,'111100110001010,0.000125,8,False
4,1,'001101000101010,0.000125,6,False
4,1,'110100101010000,0.000125,6,False
4,1,'010110000000111,0.000125,6,False
4,1,'001110110010000,0.000125,6,False
4,1,'111010101000111,0.000125,9,False
4,1,'100101010100001,0.000125,6,False
4,1,'010000110110110,0.000125,7,False
4,1,'110001010011111,0.000125,9,False
4,1,'011001011110110,0.000125,9,False
4,1,'101111000001101,0.000125,8,False
4,1,'111001000010010,0.000125,6,False
4,1,'001101110000010,0.000125,6,False
4,1,'111110000101011,0.000125,9,False
4,1,'000101000101000,0.000125,4,False
4,1,'111001100111101,0.000125,10,False
4,1,'010110010100101,0.000125,7,False
4,1,'101111110111111,0.000125,13,False
4,1,'001101011111011,0.000125,10,False
4,1,'001100001110011,0.000125,7,False
4,1,'101000100000011,0.000125,5,False
4,1,'101001111001011,0.000125,9,False
4,1,'110001101001110,0.000125,8,False
4,1,'000011010000010,0.000125,4,False
4,1,'001010011000111,0.000125,7,False
4,1,'000111100010100,0.000125,6,False
4,1,'001110000010100,0.000125,5,False
4,1,'010101110000010,0.000125,6,False
4,1,'111011100101001,0.000125,9,False
4,1,'010110111011101,0.000125,10,False
4,1,'111010000101110,0.000125,8,False
4,1,'011010011110011,0.000125,9,False
4,1,'101110000101101,0.000125,8,False
4,1,'100001100100110,0.000125,6,False
4,1,'111000001111011,0.000125,9,False
4,1,'110110001111010,0.000125,9,False
4,1,'000010100000110,0.000125,4,False
4,1,'101100101101010,0.000125,8,False
4,1,'000000010111111,0.000125,7,False
4,1,'001010100110001,0.000125,6,False
4,1,'011110001101110,0.000125,9,False
4,1,'000001000110001,0.000125,4,False
4,1,'110001011100001,0.000125,7,False
4,1,'111000111101000,0.000125,8,False
4,1,'001001010100010,0.000125,5,False
4,1,'000110101111011,0.000125,9,False
4,1,'101100110000010,0.000125,6,False
4,1,'010111001101001,0.000125,8,False
4,1,'001100101001111,0.000125,8,False
4,1,'001000111100001,0.000125,6,False
4,1,'010000001100110,0.00025,5,False
4,2,'010000001100110,0.00025,5,False
4,1,'111101101001001,0.000125,9,False
4,1,'110011110001100,0.000125,8,False
4,1,'000111010010100,0.000125,6,False
4,1,'010100101010111,0.000125,8,False
4,1,'011100100110000,0.000125,6,False
4,1,'001100110010100,0.000125,6,False
4,1,'111100100001110,0.000125,8,False
4,1,'101000000101111,0.000125,7,False
4,1,'111110110011111,0.000125,12,False
4,1,'011110110001000,0.000125,7,False
4,1,'001011111000011,0.000125,8,False
4,1,'000011110100111,0.000125,8,False
4,1,'000010110000011,0.000125,5,False
4,1,'110110101011001,0.000125,9,False
4,1,'001000110001000,0.000125,4,False
4,1,'100010010011000,0.000125,5,False
4,1,'111111100011011,0.000125,11,False
4,1,'010100011101001,0.000125,7,False
4,1,'100111101100000,0.000125,7,False
4,1,'001010110010101,0.000125,7,False
4,1,'010010010001001,0.000125,5,False
4,1,'101101100010010,0.000125,7,False
4,1,'011011101111001,0.000125,10,False
4,1,'110100000100010,0.000125,5,False
4,1,'100101010001010,0.000125,6,False
4,1,'110110101010010,0.000125,8,False
4,1,'011111111110110,0.000125,12,False
4,1,'110011001001011,0.000125,8,False
4,1,'101100000001011,0.000125,6,False
4,1,'100011101000001,0.000125,6,False
4,1,'000111100000111,0.000125,7,False
4,1,'011000010000111,0.000125,6,False
4,1,'010110001110000,0.000125,6,False
4,1,'001011001101000,0.000125,6,False
4,1,'010011101010111,0.000125,9,False
4,1,'111111000110111,0.000125,11,False
4,1,'010111110101101,0.000125,10,False
4,1,'110010111100110,0.000125,9,False
4,1,'101101001111110,0.000125,10,False
4,1,'011001101110111,0.000125,10,False
4,1,'100111010110000,0.000125,7,False
4,1,'001100100000010,0.000125,4,False
4,1,'010101010110101,0.000125,8,False
4,1,'111111101001010,0.000125,10,False
4,1,'011000110001000,0.000125,5,False
4,1,'100111010111011,0.000125,10,False
4,1,'001100101001010,0.000125,6,False
4,1,'110001100011001,0.000125,7,False
4,1,'010110101110100,0.000125,8,False
4,1,'011110010101001,0.000125,8,False
4,1,'111110000000101,0.000125,7,False
4,1,'110010010010011,0.000125,7,False
4,1,'111001011011011,0.000125,10,False
4,1,'101111011001001,0.000125,9,False
4,1,'101101101000011,0.000125,8,False
4,1,'111111100001011,0.000125,10,False
4,1,'100001000000110,0.000125,4,False
4,1,'101100000000000,0.000125,3,False
4,1,'110000010010100,0.000125,5,False
4,1,'100000001111101,0.000125,7,False
4,1,'111001100111011,0.000125,10,False
4,1,'101111111010101,0.000125,11,False
4,1,'101011100000111,0.000125,8,False
4,1,'000111000111000,0.000125,6,False
4,1,'010011011111010,0.000125,9,False
4,1,'001110100111100,0.000125,8,False
4,1,'111010000101001,0.000125,7,False
4,1,'001101101110001,0.000125,8,False
4,1,'111100010100011,0.000125,8,False
4,1,'100111010011010,0.000125,8,False
4,1,'100101000111000,0.000125,6,False
4,1,'110111011100101,0.000125,10,False
4,1,'100101011111011,0.000125,10,False
4,1,'001011000011001,0.00025,6,False
4,2,'001011000011001,0.00025,6,False
4,1,'100010011000001,0.000125,5,False
4,1,'011011110010110,0.000125,9,False
4,1,'011010011010011,0.000125,8,False
4,1,'111001111111101,0.000125,12,False
4,1,'100101010011111,0.000125,9,False
4,1,'101110000110010,0.000125,7,False
4,1,'110010101111010,0.000125,9,False
4,1,'110010011110011,0.000125,9,False
4,1,'001010101010101,0.000125,7,False
4,1,'110010100001001,0.000125,6,False
4,1,'110010101010101,0.000125,8,False
4,1,'010110100001111,0.000125,8,False
4,1,'110010000100000,0.000125,4,False
4,1,'000000011010000,0.000125,3,False
4,1,'100010001010111,0.00025,7,False
4,2,'100010001010111,0.00025,7,False
4,1,'001111000000111,0.000125,7,False
4,1,'111101110010010,0.000125,9,False
4,1,'010011000000010,0.000125,4,False
4,1,'100101010001110,0.000125,7,False
4,1,'110101001101110,0.00025,9,False
4,2,'110101001101110,0.00025,9,False
4,1,'011110000101110,0.000125,8,False
4,1,'000100011001011,0.000125,6,False
4,1,'000001011100000,0.000125,4,False
4,1,'110101101000001,0.000125,7,False
4,1,'110000001000000,0.000125,3,False
4,1,'011101110001100,0.000125,8,False
4,1,'001101101110110,0.000125,9,False
4,1,'100101101101100,0.00025,8,False
4,2,'100101101101100,0.00025,8,False
4,1,'100101100001011,0.000125,7,False
4,1,'111001100011000,0.000125,7,False
4,1,'001000111110011,0.00025,8,False
4,2,'001000111110011,0.00025,8,False
4,1,'010000001100100,0.000125,4,False
4,1,'111111011011011,0.000125,12,False
4,1,'010010111000111,0.000125,8,False
4,1,'011100001001100,0.000125,6,False
4,1,'011000000011111,0.000125,7,False
4,1,'100011100011111,0.000125,9,False
4,1,'010000000110000,0.00025,3,False
4,2,'010000000110000,0.00025,3,False
4,1,'111111101000100,0.000125,9,False
4,1,'011010100110110,0.000125,8,False
4,1,'110000010011000,0.000125,5,False
4,1,'000101100000000,0.000125,3,False
4,1,'111110110110011,0.000125,11,False
4,1,'010001000101111,0.000125,7,False
4,1,'000100000011101,0.000125,5,False
4,1,'010000010101111,0.000125,7,False
4,1,'010010010011101,0.000125,7,False
4,1,'011110111010000,0.000125,8,False
4,1,'010100111011001,0.000125,8,False
4,1,'011100010110011,0.000125,8,False
4,1,'101000011010001,0.000125,6,False
4,1,'111001110011011,0.000125,10,False
4,1,'101011010101001,0.000125,8,False
4,1,'100001101111100,0.000125,8,False
4,1,'110110111110011,0.000125,11,False
4,1,'110110010010011,0.00025,8,False
4,2,'110110010010011,0.00025,8,False
4,1,'110000111101110,0.000125,9,False
4,1,'111010001001010,0.000125,7,False
4,1,'100101011001100,0.000125,7,False
4,1,'001101101101110,0.000125,9,False
4,1,'010101010101110,0.000125,8,False
4,1,'111101001010000,0.000125,7,False
4,1,'101001100000100,0.000125,5,False
4,1,'011010100010000,0.000125,5,False
4,1,'001111111110101,0.000125,11,False
4,1,'101011111100110,0.000125,10,False
4,1,'110101001100101,0.000125,8,False
4,1,'100001100011001,0.000125,6,False
4,1,'110001010100001,0.000125,6,False
4,1,'110010110100100,0.000125,7,False
4,1,'000011110000001,0.000125,5,False
4,1,'111100001111000,0.000125,8,False
4,1,'011000001010011,0.000125,6,False
4,1,'111001111101010,0.000125,10,False
4,1,'001101101001100,0.000125,7,False
4,1,'011000101000011,0.000125,6,False
4,1,'110111011101000,0.000125,9,False
4,1,'111101000111011,0.000125,10,False
4,1,'110011011001011,0.000125,9,False
4,1,'010000110100110,0.000125,6,False
4,1,'110111111100100,0.000125,10,False
4,1,'010100001110001,0.000125,6,False
4,1,'000101011011010,0.000125,7,False
4,1,'001000011010011,0.000125,6,False
4,1,'010100000000100,0.000125,3,False
4,1,'100001000110010,0.000125,5,False
4,1,'010111001101010,0.000125,8,False
4,1,'011101101001111,0.000125,10,False
4,1,'001111011011111,0.000125,11,False
