run,shot_id,bitstring,probability,sum_x,feasible
2,1,'110001101101110,0.000125,9,False
2,1,'001101100011111,0.000125,9,False
2,1,'011111011101101,0.000125,11,False
2,1,'101001001011111,0.000125,9,False
2,1,'011110100110111,0.000125,10,False
2,1,'100000111000100,0.000125,5,False
2,1,'111000001101101,0.000125,8,False
2,1,'110011100111001,0.000125,9,False
2,1,'111011011001000,0.000125,8,False
2,1,'100110011100101,0.000125,8,False
2,1,'000010101011001,0.000125,6,False
2,1,'011100001100010,0.000125,6,False
2,1,'110100010111101,0.000125,9,False
2,1,'000001011111111,0.000125,9,False
2,1,'110110010000011,0.000125,7,False
2,1,'101100000011000,0.000125,5,False
2,1,'000111011011101,0.000125,9,False
2,1,'000101000010110,0.000125,5,False
2,1,'101001110000100,0.000125,6,False
2,1,'001001001011001,0.000125,6,False
2,1,'101110101100011,0.000125,9,False
2,1,'110101101100111,0.000125,10,False
2,1,'000101001111000,0.000125,6,False
2,1,'101000001110111,0.000125,8,False
2,1,'000101110001011,0.000125,7,False
2,1,'111010011100001,0.000125,8,False
2,1,'010001100011000,0.000125,5,False
2,1,'111110001110000,0.00025,8,False
2,2,'111110001110000,0.00025,8,False
2,1,'101010110111011,0.000125,10,False
2,1,'000101001010101,0.000125,6,False
2,1,'000001111001000,0.000125,5,False
2,1,'001001010001001,0.000125,5,False
2,1,'000110010010101,0.000125,6,False
2,1,'100011110001101,0.000125,8,False
2,1,'011000010111101,0.000125,8,False
2,1,'100111000100011,0.000125,7,False
2,1,'001011111100100,0.000125,8,False
2,1,'101000100010010,0.000125,5,False
2,1,'001011010011111,0.000125,9,False
2,1,'110111000001001,0.000125,7,False
2,1,'010111000110010,0.000125,7,False
2,1,'000101111001001,0.000125,7,False
2,1,'100000011010101,0.000125,6,False
2,1,'111110010010101,0.000125,9,False
2,1,'000010011111001,0.000125,7,False
2,1,'101011111110010,0.000125,10,False
2,1,'001011100000101,0.000125,6,False
2,1,'110100010110101,0.000125,8,False
2,1,'101000110011001,0.000125,7,False
2,1,'001010011101001,0.000125,7,False
2,1,'101010111111100,0.000125,10,False
2,1,'100110111111010,0.000125,10,False
2,1,'100101101001011,0.000125,8,False
2,1,'001100011101011,0.000125,8,False
