run,shot_id,bitstring,probability,sum_x,feasible
17,1,'100000000000000,0.000125,1,False
17,1,'111100000111011,0.000125,9,False
17,1,'100010000010110,0.000125,5,False
17,1,'001011011100100,0.000125,7,False
17,1,'011010011111100,0.000125,9,False
17,1,'110101010100001,0.000125,7,False
17,1,'010100101110101,0.000125,8,False
17,1,'001110000011011,0.000125,7,False
17,1,'100011011011011,0.000125,9,False
17,1,'101010001100000,0.000125,5,False
17,1,'111001001001000,0.000125,6,False
17,1,'001011100001100,0.000125,6,False
17,1,'101010111001100,0.000125,8,False
17,1,'111101011100011,0.000125,10,False
17,1,'110011111010110,0.000125,10,False
17,1,'101010011010001,0.000125,7,False
17,1,'011010011100100,0.000125,7,False
17,1,'010111000111001,0.000125,8,False
17,1,'100100110000000,0.000125,4,False
17,1,'100011011101001,0.000125,8,False
17,1,'001010100001100,0.000125,5,False
17,1,'000100010010011,0.000125,5,False
17,1,'010000000001001,0.000125,3,False
17,1,'011100011110000,0.000125,7,False
17,1,'101010010011111,0.000125,9,False
17,1,'000000101111010,0.000125,6,False
17,1,'000000001111110,0.000125,6,False
17,1,'000111111100000,0.000125,7,False
17,1,'011000010011111,0.000125,8,False
17,1,'100111111000111,0.000125,10,False
17,1,'001001000111011,0.000125,7,False
17,1,'001110010000000,0.000125,4,False
17,1,'010011110010001,0.000125,7,False
17,1,'000100111110010,0.000125,7,False
17,1,'111011111001100,0.000125,10,False
17,1,'010100011100010,0.000125,6,False
17,1,'100010011110011,0.000125,8,False
17,1,'111100010111011,0.000125,10,False
17,1,'111100010011100,0.000125,8,False
17,1,'011100010110001,0.000125,7,False
17,1,'000101110000010,0.000125,5,False
17,1,'111011111110111,0.000125,13,False
17,1,'001100101001000,0.000125,5,False
17,1,'000000111110110,0.000125,7,False
17,1,'010110001010111,0.000125,8,False
17,1,'010011011011000,0.000125,7,False
17,1,'111101010110100,0.000125,9,False
17,1,'000010100100000,0.000125,3,False
17,1,'110101000011101,0.000125,8,False
17,1,'100011100110000,0.000125,6,False
17,1,'101000001000111,0.000125,6,False
17,1,'001011110100101,0.000125,8,False
17,1,'110101001001101,0.000125,8,False
17,1,'111000001001001,0.000125,6,False
17,1,'000111000110010,0.000125,6,False
17,1,'111010000011000,0.000125,6,False
17,1,'111101111001111,0.000125,12,False
17,1,'101001111110110,0.000125,10,False
17,1,'011111000000110,0.000125,7,False
17,1,'000111100100010,0.000125,6,False
17,1,'111011111001101,0.00025,11,False
17,2,'111011111001101,0.00025,11,False
17,1,'100011101110010,0.000125,8,False
17,1,'111010100100011,0.000125,8,False
17,1,'001111100101011,0.000125,9,False
17,1,'010010111110011,0.000125,9,False
17,1,'011011111100101,0.000125,10,False
17,1,'101000001111010,0.000125,7,False
