run,shot_id,bitstring,probability,sum_x,feasible
6,1,'110111000000110,0.000125,7,False
6,1,'110111111000101,0.000125,10,False
6,1,'011101101000110,0.000125,8,False
6,1,'110001010010111,0.000125,8,False
6,1,'111101110011000,0.000125,9,False
6,1,'101100110001111,0.000125,9,False
6,1,'000101100110100,0.000125,6,False
6,1,'101011100101001,0.000125,8,False
6,1,'010010100010100,0.000125,5,False
6,1,'101111110111100,0.000125,11,False
6,1,'010101101011100,0.000125,8,False
6,1,'101110100101111,0.000125,10,False
6,1,'111101011011110,0.000125,11,False
6,1,'110000000001001,0.000125,4,False
6,1,'000000100011100,0.000125,4,False
6,1,'101100111000101,0.000125,8,False
6,1,'011111101011001,0.000125,10,False
6,1,'100001011111010,0.000125,8,False
6,1,'100011110111011,0.000125,10,False
6,1,'010111011011101,0.000125,10,False
6,1,'111011011001111,0.000125,11,False
6,1,'100111101001001,0.000125,8,False
6,1,'111000000001101,0.000125,6,False
6,1,'010101100000111,0.000125,7,False
6,1,'011111101110001,0.000125,10,False
6,1,'110011110110110,0.000125,10,False
6,1,'101100000000000,0.000125,3,False
6,1,'111011111100111,0.000125,12,False
6,1,'101110110100000,0.000125,7,False
6,1,'100110000110011,0.000125,7,False
6,1,'100001100011100,0.000125,6,False
6,1,'100101000001010,0.000125,5,False
6,1,'100100100000101,0.000125,5,False
6,1,'101101000110101,0.000125,8,False
6,1,'111000010011000,0.000125,6,False
6,1,'001001110110000,0.000125,6,False
6,1,'000011000011001,0.000125,5,False
6,1,'110001110010011,0.000125,8,False
6,1,'010100010101010,0.000125,6,False
6,1,'110111111000010,0.000125,9,False
6,1,'111101001010100,0.000125,8,False
6,1,'001011110001111,0.000125,9,False
6,1,'100011011001010,0.000125,7,False
6,1,'001011000111000,0.000125,6,False
6,1,'000010010111010,0.000125,6,False
6,1,'100101000000100,0.000125,4,False
6,1,'110101001001001,0.000125,7,False
6,1,'010001001100101,0.000125,6,False
6,1,'010110011111010,0.000125,9,False
