run,shot_id,bitstring,probability,sum_x,feasible
9,1,'011101111011110,0.000125,11,False
9,1,'001101010010000,0.000125,5,False
9,1,'001100010011111,0.000125,8,False
9,1,'000011000110111,0.000125,7,False
9,1,'010010101011011,0.000125,8,False
9,1,'101000100110100,0.000125,6,False
9,1,'000000011011110,0.000125,6,False
9,1,'011001010111111,0.000125,10,False
9,1,'110001100010110,0.000125,7,False
9,1,'111000000011111,0.000125,8,False
9,1,'111100101000100,0.000125,7,False
9,1,'000000011101011,0.000125,6,False
9,1,'100100100010010,0.000125,5,False
9,1,'100010010111111,0.000125,9,False
9,1,'010110111011000,0.000125,8,False
9,1,'101001101100010,0.000125,7,False
9,1,'000100111111000,0.000125,7,False
9,1,'100100001110111,0.000125,8,False
9,1,'100110101110000,0.000125,7,False
9,1,'101110001010000,0.000125,6,False
9,1,'110100110110000,0.000125,7,False
9,1,'101001101001011,0.000125,8,False
9,1,'101000110011100,0.000125,7,False
9,1,'110110111100000,0.000125,8,False
9,1,'010100100000110,0.000125,5,False
9,1,'111100101001001,0.000125,8,False
9,1,'010111010100110,0.000125,8,False
9,1,'101110001000011,0.000125,7,False
9,1,'111101001001000,0.000125,7,False
9,1,'101100000011101,0.000125,7,False
9,1,'100000111111101,0.000125,9,False
9,1,'100100100110100,0.000125,6,False
9,1,'000100110010011,0.000125,6,False
9,1,'100110101111000,0.000125,8,False
9,1,'101100011011100,0.000125,8,False
9,1,'110000001001000,0.000125,4,False
9,1,'101101011111111,0.000125,12,False
9,1,'001001010111111,0.000125,9,False
9,1,'010010001010110,0.000125,6,False
9,1,'001000111100101,0.000125,7,False
9,1,'001011110010110,0.000125,8,False
9,1,'000010100111111,0.000125,8,False
9,1,'000000111100010,0.000125,5,False
9,1,'010000001110000,0.000125,4,False
9,1,'100100000110110,0.000125,6,False
9,1,'001100100010101,0.000125,6,False
9,1,'110011010111011,0.000125,10,False
9,1,'001100011011101,0.000125,8,False
9,1,'101111101100010,0.000125,9,False
9,1,'100110001010100,0.000125,6,False
9,1,'101101101110011,0.000125,10,False
9,1,'101101100011011,0.000125,9,False
9,1,'000010101011010,0.000125,6,False
9,1,'111100100110000,0.000125,7,False
9,1,'101001100110101,0.000125,8,False
9,1,'001001100010110,0.000125,6,False
9,1,'010100100010010,0.000125,5,False
9,1,'001001010110011,0.000125,7,False
9,1,'101000100011111,0.000125,8,False
9,1,'011111111101001,0.000125,11,False
9,1,'000110001110111,0.000125,8,False
9,1,'101000011011100,0.000125,7,False
9,1,'110111101101011,0.000125,11,False
9,1,'001101011100000,0.000125,6,False
9,1,'111111010110101,0.000125,11,False
9,1,'111111111000100,0.000125,10,False
9,1,'100101011010100,0.000125,7,False
9,1,'001101000111101,0.000125,8,False
9,1,'010010001010001,0.000125,5,False
9,1,'000111010001000,0.000125,5,False
9,1,'011000000111101,0.000125,7,False
9,1,'010010111010010,0.000125,7,False
9,1,'000001111111101,0.000125,9,False
9,1,'011111000110001,0.000125,8,False
9,1,'111010110000010,0.000125,7,False
9,1,'001101101010110,0.000125,8,False
9,1,'010101110001000,0.000125,6,False
9,1,'110001100001000,0.000125,5,False
9,1,'100101101100000,0.000125,6,False
9,1,'101101100110000,0.000125,7,False
9,1,'101111011110111,0.000125,12,False
9,1,'000001110011001,0.000125,6,False
9,1,'110001011001010,0.000125,7,False
9,1,'010001110000101,0.000125,6,False
9,1,'010010110010110,0.000125,7,False
9,1,'101001000000101,0.000125,5,False
9,1,'011011001111000,0.000125,8,False
9,1,'000111010011110,0.000125,8,False
9,1,'001101101101100,0.000125,8,False
9,1,'100110100101101,0.000125,8,False
9,1,'011111100100100,0.000125,8,False
9,1,'011101110100000,0.000125,7,False
9,1,'011000000100111,0.000125,6,False
9,1,'010100101100010,0.000125,6,False
9,1,'110010010001010,0.000125,6,False
9,1,'000010000111110,0.000125,6,False
9,1,'100101010100110,0.00025,7,False
9,2,'100101010100110,0.00025,7,False
9,1,'111111001000010,0.000125,8,False
9,1,'000011100101110,0.000125,7,False
9,1,'110001100011100,0.000125,7,False
9,1,'111000111111000,0.000125,9,False
9,1,'101000100111101,0.000125,8,False
9,1,'101000100001000,0.000125,4,False
9,1,'101110001001111,0.000125,9,False
9,1,'101101001010111,0.000125,9,False
9,1,'011010010001000,0.000125,5,False
9,1,'101111111011101,0.000125,12,False
9,1,'101110110101011,0.000125,10,False
9,1,'011011110010011,0.000125,9,False
9,1,'001010010011101,0.000125,7,False
9,1,'101000110110101,0.000125,8,False
9,1,'000101100101011,0.000125,7,False
9,1,'110110000000011,0.000125,6,False
9,1,'001010000011001,0.000125,5,False
9,1,'011111011101011,0.000125,11,False
9,1,'111111100010011,0.000125,10,False
9,1,'100111110100111,0.000125,10,False
9,1,'111110101010011,0.000125,10,False
9,1,'010011010011000,0.000125,6,False
9,1,'000011100000111,0.000125,6,False
9,1,'110001111010101,0.000125,9,False
9,1,'110010000001111,0.000125,7,False
9,1,'100010001101011,0.000125,7,False
9,1,'000101010101001,0.000125,6,False
9,1,'000000111110101,0.000125,7,False
9,1,'011001000000010,0.000125,4,False
9,1,'011010000110110,0.000125,7,False
9,1,'000011101101001,0.000125,7,False
9,1,'000010111100000,0.000125,5,False
9,1,'100001110110100,0.000125,7,False
9,1,'000110101000011,0.000125,6,False
9,1,'101100010111110,0.000125,9,False
9,1,'100001110111111,0.000125,10,False
9,1,'000011100001011,0.000125,6,False
9,1,'011010000111010,0.000125,7,False
9,1,'000101000010100,0.000125,4,False
9,1,'101100101010010,0.000125,7,False
9,1,'001101011011010,0.000125,8,False
9,1,'101110000100001,0.000125,6,False
9,1,'001011001100011,0.000125,7,False
9,1,'011000111100010,0.000125,7,False
9,1,'110101001001011,0.000125,8,False
9,1,'110101000000001,0.000125,5,False
9,1,'000000010111110,0.000125,6,False
9,1,'110010101100101,0.000125,8,False
9,1,'111000100111000,0.000125,7,False
9,1,'101110010000000,0.000125,5,False
9,1,'001100010010010,0.000125,5,False
9,1,'110110001010001,0.000125,7,False
9,1,'001011000110100,0.000125,6,False
9,1,'010011010001101,0.000125,7,False
9,1,'111111100000011,0.000125,9,False
9,1,'000111011001010,0.000125,7,False
