run,shot_id,bitstring,probability,sum_x,feasible
3,1,'101110011111010,0.000125,10,False
3,1,'100011110010000,0.000125,6,False
3,1,'111110101100011,0.000125,10,False
3,1,'111001000110100,0.000125,7,False
3,1,'001011110111101,0.000125,10,False
3,1,'100000001111101,0.000125,7,False
3,1,'000101100101000,0.000125,5,False
3,1,'110111111001100,0.000125,10,False
3,1,'110000101111011,0.000125,9,False
3,1,'101110000110111,0.000125,9,False
3,1,'011110011011000,0.000125,8,False
3,1,'011001111111000,0.000125,9,False
3,1,'010011010010000,0.000125,5,False
3,1,'110101101101101,0.000125,10,False
3,1,'001111001111101,0.000125,10,False
3,1,'000101001111000,0.000125,6,False
3,1,'111100011010011,0.000125,9,False
3,1,'111001001110011,0.000125,9,False
3,1,'101010110111001,0.000125,9,False
3,1,'100110111011000,0.000125,8,False
3,1,'101000000111010,0.000125,6,False
3,1,'010111100010111,0.000125,9,False
3,1,'101000000101100,0.000125,5,False
3,1,'110010001011111,0.000125,9,False
3,1,'001001001111011,0.000125,8,False
3,1,'101100111001011,0.000125,9,False
3,1,'110000010010011,0.000125,6,False
3,1,'001111011001000,0.000125,7,False
3,1,'101010010100011,0.000125,7,False
3,1,'010011010110110,0.000125,8,False
3,1,'000011111110010,0.000125,8,False
3,1,'000110101001110,0.000125,7,False
3,1,'110111111010010,0.000125,10,False
3,1,'010111110000010,0.000125,7,False
3,1,'100101011000000,0.000125,5,False
3,1,'000110001000100,0.000125,4,False
3,1,'101001110011100,0.000125,8,False
3,1,'111101010000111,0.000125,9,False
3,1,'000000011100100,0.000125,4,False
3,1,'011110110000101,0.000125,8,False
3,1,'101000101100100,0.000125,6,False
3,1,'100111110100111,0.000125,10,False
3,1,'001101100100101,0.000125,7,False
3,1,'001010011110000,0.000125,6,False
3,1,'100100011000010,0.000125,5,False
3,1,'001010001001000,0.000125,4,False
3,1,'101101110011010,0.000125,9,False
3,1,'110100101001100,0.000125,7,False
3,1,'011100011001100,0.000125,7,False
3,1,'100010000100011,0.000125,5,False
3,1,'010110101101001,0.000125,8,False
3,1,'011100011111111,0.000125,11,False
3,1,'011100001100000,0.000125,5,False
3,1,'111011001010000,0.000125,7,False
3,1,'010000010010010,0.000125,4,False
3,1,'100101011010100,0.000125,7,False
3,1,'101100101001110,0.000125,8,False
3,1,'001101110010111,0.000125,9,False
3,1,'011011011110111,0.000125,11,False
3,1,'011000110110110,0.000125,8,False
3,1,'001111000110000,0.000125,6,False
3,1,'011100101010100,0.000125,7,False
3,1,'011111101001110,0.000125,10,False
3,1,'101000000101111,0.000125,7,False
3,1,'111101110001111,0.000125,11,False
3,1,'101100101001000,0.000125,6,False
3,1,'111100011111111,0.000125,12,False
3,1,'101001110000011,0.000125,7,False
3,1,'011001100000101,0.000125,6,False
3,1,'011010011001111,0.00025,9,False
3,2,'011010011001111,0.00025,9,False
3,1,'110110001001010,0.000125,7,False
3,1,'001000001001000,0.000125,3,False
3,1,'100001111011101,0.000125,9,False
3,1,'111111111000101,0.000125,11,False
3,1,'101100110011011,0.000125,9,False
3,1,'000101101111010,0.000125,8,False
3,1,'001100100101011,0.000125,7,False
3,1,'001110111101101,0.000125,10,False
3,1,'110000010001100,0.000125,5,False
3,1,'010011001001001,0.000125,6,False
3,1,'001100011001010,0.000125,6,False
3,1,'001111111000010,0.000125,8,False
3,1,'110111000010111,0.000125,9,False
3,1,'011101100100101,0.000125,8,False
3,1,'011101011011101,0.000125,10,False
3,1,'011111101010001,0.000125,9,False
3,1,'111000001110010,0.000125,7,False
3,1,'111010011110011,0.000125,10,False
3,1,'100011111111011,0.000125,11,False
3,1,'111100001111000,0.000125,8,False
3,1,'011011011011011,0.000125,10,False
3,1,'011010000001000,0.000125,4,False
3,1,'010100001010010,0.000125,5,False
3,1,'001111001011001,0.000125,8,False
3,1,'001111111100011,0.000125,10,False
3,1,'100110110100111,0.000125,9,False
3,1,'011000000010000,0.000125,3,False
3,1,'111100100100010,0.000125,7,False
3,1,'000110100111001,0.000125,7,False
3,1,'101001001111000,0.000125,7,False
3,1,'101100101001111,0.000125,9,False
3,1,'100100001100000,0.000125,4,False
3,1,'011011010110110,0.000125,9,False
3,1,'001011101101110,0.000125,9,False
3,1,'010010011101111,0.000125,9,False
3,1,'011100100000011,0.000125,6,False
3,1,'001010100101010,0.000125,6,False
3,1,'111101110110101,0.000125,11,False
3,1,'010000100010001,0.000125,4,False
3,1,'111110111110101,0.000125,12,False
3,1,'111010100010110,0.000125,8,False
3,1,'110101010110100,0.000125,8,False
3,1,'101110010110001,0.000125,8,False
3,1,'101010100001110,0.000125,7,False
3,1,'111010110111010,0.000125,10,False
3,1,'001110011011000,0.000125,7,False
3,1,'100000101010100,0.000125,5,False
3,1,'111011101010011,0.000125,10,False
3,1,'111100000110111,0.000125,9,False
3,1,'011011011011010,0.000125,9,False
3,1,'011111110101011,0.000125,11,False
3,1,'110110110011011,0.000125,10,False
3,1,'100010100100000,0.000125,4,False
3,1,'001010101110100,0.000125,7,False
3,1,'001011101110110,0.000125,9,False
3,1,'110111110110000,0.000125,9,False
3,1,'000000101001111,0.000125,6,False
3,1,'010010000011100,0.000125,5,False
3,1,'101110101100100,0.000125,8,False
3,1,'110011000010000,0.000125,5,False
3,1,'110010100111110,0.000125,9,False
3,1,'010010101111000,0.000125,7,False
3,1,'010100000101000,0.000125,4,False
3,1,'011010011101000,0.000125,7,False
3,1,'111001001111111,0.000125,11,False
3,1,'101010011011011,0.000125,9,False
3,1,'100010111101001,0.000125,8,False
3,1,'011010011111100,0.000125,9,False
3,1,'000100011101001,0.000125,6,False
3,1,'101110000111011,0.000125,9,False
3,1,'000011010101011,0.000125,7,False
3,1,'010000010101001,0.000125,5,False
3,1,'111101111101001,0.000125,11,False
3,1,'011100101100011,0.000125,8,False
3,1,'000111001111011,0.00025,9,False
3,2,'000111001111011,0.00025,9,False
3,1,'111111101001101,0.000125,11,False
3,1,'100011011001010,0.00025,7,False
3,2,'100011011001010,0.00025,7,False
3,1,'111101111000001,0.000125,9,False
3,1,'001010001111000,0.000125,6,False
3,1,'110100101110000,0.000125,7,False
3,1,'011100010110101,0.000125,8,False
3,1,'100001110100011,0.000125,7,False
3,1,'101100011011101,0.000125,9,False
3,1,'000110110101111,0.000125,9,False
3,1,'011110000100011,0.000125,7,False
3,1,'111101000001001,0.000125,7,False
3,1,'000010001110011,0.000125,6,False
3,1,'001000110001010,0.000125,5,False
3,1,'110011000000101,0.000125,6,False
3,1,'011101000110110,0.000125,8,False
3,1,'000011110001011,0.000125,7,False
3,1,'101101011101110,0.000125,10,False
3,1,'100001110001010,0.000125,6,False
3,1,'101001101011101,0.000125,9,False
3,1,'011100011100011,0.000125,8,False
3,1,'001011001100110,0.000125,7,False
3,1,'110111000011100,0.000125,8,False
3,1,'001101100101011,0.000125,8,False
3,1,'101111011000100,0.000125,8,False
3,1,'011111111000100,0.000125,9,False
3,1,'100100101100101,0.000125,7,False
3,1,'001101000111011,0.000125,8,False
3,1,'011100110100111,0.00025,9,False
3,2,'011100110100111,0.00025,9,False
3,1,'011000110011000,0.000125,6,False
3,1,'101000100001101,0.000125,6,False
3,1,'010000010010111,0.000125,6,False
3,1,'011001011001001,0.000125,7,False
3,1,'100010011010111,0.000125,8,False
3,1,'100111100001010,0.000125,7,False
3,1,'011010000011010,0.000125,6,False
3,1,'110100000010000,0.000125,4,False
3,1,'110010111011101,0.000125,10,False
3,1,'101100001011100,0.000125,7,False
3,1,'001010011011111,0.000125,9,False
3,1,'010100001010110,0.000125,6,False
3,1,'101101110010101,0.00025,9,False
3,2,'101101110010101,0.00025,9,False
3,1,'011011001000011,0.000125,7,False
3,1,'010001001110010,0.000125,6,False
3,1,'010101101110101,0.000125,9,False
3,1,'001101001110100,0.000125,7,False
3,1,'110100110111100,0.000125,9,False
3,1,'011010000111110,0.000125,8,False
3,1,'010011110001000,0.000125,6,False
3,1,'111100101000101,0.000125,8,False
3,1,'011011100111001,0.000125,9,False
3,1,'101111011111000,0.000125,10,False
3,1,'100101100011001,0.000125,7,False
3,1,'101011101000111,0.000125,9,False
3,1,'001101000001111,0.000125,7,False
3,1,'001101001001010,0.000125,6,False
3,1,'100011001111011,0.000125,9,False
3,1,'000011111100111,0.00025,9,False
3,2,'000011111100111,0.00025,9,False
3,1,'110110000101101,0.000125,8,False
3,1,'011010011011011,0.000125,9,False
3,1,'110101011001111,0.000125,10,False
3,1,'101100100010011,0.000125,7,False
3,1,'110101110111110,0.000125,11,False
3,1,'010011100100110,0.000125,7,False
3,1,'100111100000111,0.000125,8,False
3,1,'001001011101000,0.000125,6,False
3,1,'010111101001101,0.000125,9,False
3,1,'110001111111110,0.000125,11,False
3,1,'000100100001110,0.00025,5,False
3,2,'000100100001110,0.00025,5,False
3,1,'111100110000100,0.000125,7,False
3,1,'110110001110001,0.000125,8,False
3,1,'000010100100111,0.000125,6,False
3,1,'000100010001110,0.000125,5,False
3,1,'011000100010110,0.000125,6,False
3,1,'111000000000011,0.000125,5,False
3,1,'000101010111111,0.000125,9,False
3,1,'010111010000110,0.000125,7,False
3,1,'010000010010001,0.00025,4,False
3,2,'010000010010001,0.00025,4,False
3,1,'000001101011010,0.000125,6,False
3,1,'101011111110011,0.000125,11,False
3,1,'001110110000101,0.000125,7,False
3,1,'011001111111011,0.000125,11,False
3,1,'011101010011110,0.000125,9,False
3,1,'011101000100001,0.000125,6,False
3,1,'000001001111101,0.000125,7,False
3,1,'101011011011111,0.000125,11,False
3,1,'101111101110101,0.000125,11,False
3,1,'100111011110100,0.00025,9,False
3,2,'100111011110100,0.00025,9,False
3,1,'010010100100011,0.000125,6,False
3,1,'100011001110110,0.000125,8,False
3,1,'010000101110001,0.000125,6,False
3,1,'001011100100011,0.000125,7,False
