run,shot_id,bitstring,probability,sum_x,feasible
14,1,'000011010111011,0.000125,8,False
14,1,'111100010010110,0.000125,8,False
14,1,'110111000101011,0.000125,9,False
14,1,'011010001010101,0.000125,7,False
14,1,'111001111001000,0.000125,8,False
14,1,'100001000001000,0.000125,3,False
14,1,'001011110100000,0.000125,6,False
14,1,'100101011101100,0.000125,8,False
14,1,'111001010101001,0.000125,8,False
14,1,'010011001011100,0.000125,7,False
14,1,'110001010000010,0.000125,5,False
14,1,'011001100101010,0.000125,7,False
14,1,'101100111001010,0.000125,8,False
14,1,'101001110101011,0.000125,9,False
14,1,'010111001110001,0.000125,8,False
14,1,'001001100100101,0.000125,6,False
14,1,'010000011100101,0.000125,6,False
14,1,'001101101010001,0.000125,7,False
14,1,'101101000010110,0.000125,7,False
14,1,'111010101001111,0.000125,10,False
14,1,'010010001011000,0.000125,5,False
14,1,'011001000011111,0.000125,8,False
14,1,'111110001001000,0.000125,7,False
14,1,'101010111111101,0.000125,11,False
14,1,'110110010000111,0.00025,8,False
14,2,'110110010000111,0.00025,8,False
14,1,'000101111001011,0.000125,8,False
14,1,'101011111000001,0.000125,8,False
14,1,'100010100000100,0.000125,4,False
14,1,'000101101010101,0.000125,7,False
14,1,'011110101010010,0.000125,8,False
14,1,'101000101001001,0.000125,6,False
14,1,'110100001100010,0.000125,6,False
14,1,'000011110101000,0.000125,6,False
14,1,'101100000101001,0.000125,6,False
14,1,'010100101000011,0.000125,6,False
14,1,'110010101111010,0.000125,9,False
14,1,'111100110100011,0.000125,9,False
14,1,'100001111011000,0.000125,7,False
14,1,'001111110101100,0.000125,9,False
14,1,'001011111010111,0.000125,10,False
14,1,'000101100001010,0.000125,5,False
14,1,'010111110100100,0.000125,8,False
14,1,'001011111101001,0.000125,9,False
14,1,'011111101110110,0.000125,11,False
14,1,'111101001101010,0.000125,9,False
14,1,'000111001011101,0.000125,8,False
14,1,'100010011001111,0.000125,8,False
14,1,'011010110000000,0.000125,5,False
14,1,'001111011110010,0.000125,9,False
14,1,'000001111010101,0.000125,7,False
14,1,'101010000101100,0.000125,6,False
14,1,'000010100111010,0.000125,6,False
14,1,'001110011001100,0.000125,7,False
14,1,'010100011100011,0.000125,7,False
14,1,'010000111010110,0.000125,7,False
14,1,'110111001010000,0.000125,7,False
14,1,'100001110110011,0.000125,8,False
14,1,'100000011011000,0.000125,5,False
14,1,'000101011111110,0.000125,9,False
14,1,'111110000100100,0.000125,7,False
14,1,'011000001001001,0.000125,5,False
14,1,'100110101101001,0.000125,8,False
14,1,'010001111001100,0.000125,7,False
14,1,'101111101101000,0.000125,9,False
14,1,'000010001110010,0.00025,5,False
14,2,'000010001110010,0.00025,5,False
14,1,'100000100000000,0.000125,2,False
14,1,'000100110111011,0.000125,8,False
14,1,'101100100100111,0.000125,8,False
14,1,'111110001011101,0.000125,10,False
14,1,'001000110011111,0.000125,8,False
14,1,'010000101111000,0.000125,6,False
14,1,'010001101000101,0.000125,6,False
14,1,'100111100101101,0.000125,9,False
14,1,'011000111000010,0.000125,6,False
14,1,'000101001011110,0.000125,7,False
14,1,'011010101111011,0.000125,10,False
14,1,'110100101110011,0.000125,9,False
14,1,'111011110010000,0.000125,8,False
14,1,'000001110010110,0.000125,6,False
14,1,'011111011011101,0.00025,11,False
14,2,'011111011011101,0.00025,11,False
14,1,'000110010111000,0.000125,6,False
14,1,'001111101011100,0.000125,9,False
14,1,'011011010010101,0.000125,8,False
14,1,'001101100011011,0.000125,8,False
14,1,'111100101001011,0.000125,9,False
14,1,'111111000011001,0.000125,9,False
14,1,'101100101000000,0.000125,5,False
14,1,'010010110101010,0.000125,7,False
14,1,'111001100000110,0.000125,7,False
14,1,'101011000010010,0.000125,6,False
14,1,'000110100001101,0.000125,6,False
14,1,'100011100111011,0.000125,9,False
14,1,'000100011100000,0.000125,4,False
14,1,'100100100100101,0.000125,6,False
14,1,'111110011111101,0.000125,12,False
14,1,'011110000101001,0.000125,7,False
14,1,'101010110000010,0.000125,6,False
14,1,'011111111101010,0.000125,11,False
14,1,'001001100100111,0.000125,7,False
14,1,'100010100101100,0.000125,6,False
14,1,'101101100001100,0.000125,7,False
14,1,'011101111010011,0.000125,10,False
14,1,'100101010100101,0.000125,7,False
14,1,'100101111011000,0.000125,8,False
14,1,'000101011100110,0.000125,7,False
14,1,'100000111110110,0.000125,8,False
14,1,'001100100101000,0.000125,5,False
14,1,'111000001011111,0.000125,9,False
14,1,'100010110110011,0.000125,8,False
14,1,'101001010111111,0.000125,10,False
14,1,'000011010111111,0.000125,9,False
14,1,'101100100010011,0.000125,7,False
14,1,'111111001000100,0.000125,8,False
14,1,'111011010101010,0.000125,9,False
14,1,'010010001001011,0.000125,6,False
14,1,'111100010011010,0.000125,8,False
14,1,'010011101111001,0.000125,9,False
14,1,'101011010001101,0.000125,8,False
14,1,'111111001000001,0.000125,8,False
14,1,'000100010011100,0.000125,5,False
14,1,'011101111111111,0.000125,13,False
14,1,'001101101100100,0.000125,7,False
14,1,'000110001011110,0.000125,7,False
14,1,'100101100101101,0.000125,8,False
14,1,'011001110000011,0.000125,7,False
14,1,'101101000000000,0.000125,4,False
14,1,'111111101001011,0.000125,11,False
14,1,'110111010000100,0.000125,7,False
14,1,'011110111010110,0.000125,10,False
14,1,'110111100011101,0.000125,10,False
