string,counts,energy_M,feasible
'0000000,107,0,infeasible
'0000001,152,1,infeasible
'0000010,94,1,infeasible
'0001000,84,1,infeasible
'0100000,80,1,infeasible
'0000100,55,1,infeasible
'0010000,42,1,infeasible
'1000000,42,1,infeasible
'0000101,76,2,infeasible
'0001001,70,2,infeasible
'0010001,66,2,infeasible
'0000011,65,2,infeasible
'1000001,58,2,infeasible
'0000110,47,2,infeasible
'1100000,43,2,infeasible
'0001100,42,2,infeasible
'0011000,40,2,infeasible
'1001000,39,2,infeasible
'0100100,38,2,infeasible
'0010100,37,2,infeasible
'0010010,33,2,infeasible
'0001010,30,2,infeasible
'1000100,21,2,infeasible
'0001110,143,3,infeasible
'0001011,60,3,infeasible
'0001101,49,3,infeasible
'0011100,47,3,infeasible
'0000111,46,3,infeasible
'1001001,27,3,infeasible
'0010101,27,3,infeasible
'0011010,25,3,infeasible
'0011001,24,3,infeasible
'1100100,24,3,infeasible
'0010011,22,3,infeasible
'0010110,22,3,infeasible
'0001111,97,4,infeasible
'0011110,58,4,infeasible
'0011101,34,4,infeasible
'0011011,24,4,infeasible
'0010111,16,4,infeasible
'0011111,52,5,infeasible
'1010000,76,2,feasible
'0100001,76,2,feasible
'0100010,58,2,feasible
'0110000,56,2,feasible
'0101000,45,2,feasible
'1000010,25,2,feasible
'0101100,78,3,feasible
'0100011,60,3,feasible
'1010001,57,3,feasible
'0111000,50,3,feasible
'0110001,48,3,feasible
'1100001,40,3,feasible
'1000101,38,3,feasible
'0100101,38,3,feasible
'1001100,37,3,feasible
'1110000,34,3,feasible
'0100110,33,3,feasible
'0110100,33,3,feasible
'0110010,33,3,feasible
'1000011,31,3,feasible
'0101010,26,3,feasible
'1011000,26,3,feasible
'0101001,25,3,feasible
'1101000,24,3,feasible
'1100010,23,3,feasible
'1010100,21,3,feasible
'1010010,19,3,feasible
'1001010,18,3,feasible
'1000110,15,3,feasible
'0101101,60,4,feasible
'0101110,57,4,feasible
'1001110,46,4,feasible
'0110011,44,4,feasible
'1110100,36,4,feasible
'0111001,32,4,feasible
'0111100,32,4,feasible
'1110001,30,4,feasible
'0101011,29,4,feasible
'1000111,29,4,feasible
'0110101,27,4,feasible
'1110010,27,4,feasible
'1100101,26,4,feasible
'0100111,25,4,feasible
'1001011,25,4,feasible
'1100011,25,4,feasible
'0111010,24,4,feasible
'0110110,24,4,feasible
'1001101,22,4,feasible
'1101100,22,4,feasible
'1011100,21,4,feasible
'1010011,20,4,feasible
'1011010,20,4,feasible
'1100110,19,4,feasible
'1101010,19,4,feasible
'1111000,19,4,feasible
'1010110,17,4,feasible
'1011001,17,4,feasible
'1010101,15,4,feasible
'1101001,15,4,feasible
'1011110,52,5,feasible
'0101111,51,5,feasible
'1001111,49,5,feasible
'1111100,48,5,feasible
'0111110,40,5,feasible
'1101110,39,5,feasible
'1011101,36,5,feasible
'0111101,36,5,feasible
'0110111,30,5,feasible
'1101101,30,5,feasible
'1110110,29,5,feasible
'1100111,28,5,feasible
'1101011,28,5,feasible
'0111011,26,5,feasible
'1011011,24,5,feasible
'1111001,18,5,feasible
'1110011,18,5,feasible
'1010111,17,5,feasible
'1111010,17,5,feasible
'1110101,12,5,feasible
'1011111,50,6,feasible
'0111111,44,6,feasible
'1111110,35,6,feasible
'1101111,31,6,feasible
'1111101,18,6,feasible
'1110111,16,6,feasible
'1111011,16,6,feasible
'1111111,37,7,feasible
