string,counts,energy_M,feasible
'0000000,163,0,infeasible
'0100000,107,1,infeasible
'0010000,99,1,infeasible
'1000000,80,1,infeasible
'0000001,74,1,infeasible
'0000010,66,1,infeasible
'0001000,54,1,infeasible
'0000100,40,1,infeasible
'1100000,122,2,infeasible
'0000011,60,2,infeasible
'0100100,60,2,infeasible
'0010010,56,2,infeasible
'0010001,54,2,infeasible
'0010100,49,2,infeasible
'1000100,47,2,infeasible
'1000001,46,2,infeasible
'1001000,43,2,infeasible
'0011000,41,2,infeasible
'0000110,39,2,infeasible
'0001100,37,2,infeasible
'0001010,36,2,infeasible
'0000101,26,2,infeasible
'0001001,24,2,infeasible
'0001110,65,3,infeasible
'1100100,42,3,infeasible
'0011100,38,3,infeasible
'0010110,35,3,infeasible
'0011010,30,3,infeasible
'0010101,30,3,infeasible
'0010011,26,3,infeasible
'0011001,25,3,infeasible
'0000111,23,3,infeasible
'1001001,22,3,infeasible
'0001101,17,3,infeasible
'0001011,16,3,infeasible
'0011110,54,4,infeasible
'0011101,40,4,infeasible
'0001111,39,4,infeasible
'0011011,27,4,infeasible
'0010111,23,4,infeasible
'0011111,35,5,infeasible
'0110000,109,2,feasible
'0100010,57,2,feasible
'0100001,56,2,feasible
'1000010,48,2,feasible
'1010000,42,2,feasible
'0101000,39,2,feasible
'1010010,63,3,feasible
'1100010,62,3,feasible
'1001100,62,3,feasible
'1110000,55,3,feasible
'0110010,54,3,feasible
'0110001,53,3,feasible
'0101010,52,3,feasible
'0100110,50,3,feasible
'1100001,50,3,feasible
'1001010,49,3,feasible
'0111000,47,3,feasible
'1000110,46,3,feasible
'1101000,44,3,feasible
'0101100,39,3,feasible
'0110100,33,3,feasible
'1010001,30,3,feasible
'1010100,27,3,feasible
'0100101,27,3,feasible
'1000101,26,3,feasible
'1000011,25,3,feasible
'0100011,25,3,feasible
'0101001,24,3,feasible
'1011000,23,3,feasible
'1101100,61,4,feasible
'1001110,55,4,feasible
'0101101,51,4,feasible
'0101110,47,4,feasible
'0111100,46,4,feasible
'1011100,45,4,feasible
'1010011,41,4,feasible
'1001101,40,4,feasible
'1010110,38,4,feasible
'1110010,34,4,feasible
'1101010,32,4,feasible
'1011010,31,4,feasible
'1110100,31,4,feasible
'0100111,31,4,feasible
'0110110,29,4,feasible
'0111010,27,4,feasible
'1110001,25,4,feasible
'1100110,25,4,feasible
'1001011,22,4,feasible
'1111000,22,4,feasible
'1010101,21,4,feasible
'0110101,20,4,feasible
'0111001,19,4,feasible
'1100011,19,4,feasible
'1100101,19,4,feasible
'0101011,17,4,feasible
'1000111,16,4,feasible
'1101001,15,4,feasible
'0110011,15,4,feasible
'1011001,13,4,feasible
'1111100,56,5,feasible
'0111110,40,5,feasible
'1101110,38,5,feasible
'1001111,38,5,feasible
'1011110,37,5,feasible
'0101111,34,5,feasible
'1110110,31,5,feasible
'1111010,28,5,feasible
'1110101,27,5,feasible
'1011101,26,5,feasible
'1101011,25,5,feasible
'1111001,24,5,feasible
'1011011,23,5,feasible
'1101101,21,5,feasible
'0111101,21,5,feasible
'1010111,21,5,feasible
'0110111,15,5,feasible
'1110011,14,5,feasible
'1100111,13,5,feasible
'0111011,12,5,feasible
'1111110,63,6,feasible
'1101111,29,6,feasible
'1111101,26,6,feasible
'1011111,25,6,feasible
'0111111,20,6,feasible
'1111011,12,6,feasible
'1110111,9,6,feasible
'1111111,38,7,feasible
