string,counts,energy_M,feasible
'0000000,171,0,infeasible
'0100000,271,1,infeasible
'0010000,79,1,infeasible
'1000000,78,1,infeasible
'0000001,75,1,infeasible
'0000100,47,1,infeasible
'0000010,46,1,infeasible
'0001000,36,1,infeasible
'1100000,77,2,infeasible
'0001100,75,2,infeasible
'0100100,65,2,infeasible
'1000100,53,2,infeasible
'1000001,53,2,infeasible
'0010001,52,2,infeasible
'0011000,48,2,infeasible
'1001000,47,2,infeasible
'0010100,44,2,infeasible
'0000110,42,2,infeasible
'0010010,32,2,infeasible
'0001001,32,2,infeasible
'0000101,29,2,infeasible
'0001010,27,2,infeasible
'0000011,26,2,infeasible
'0001110,55,3,infeasible
'0011100,49,3,infeasible
'0001101,36,3,infeasible
'0010110,35,3,infeasible
'1001001,34,3,infeasible
'1100100,33,3,infeasible
'0011010,28,3,infeasible
'0010101,25,3,infeasible
'0011001,25,3,infeasible
'0010011,24,3,infeasible
'0001011,23,3,infeasible
'0000111,18,3,infeasible
'0011110,69,4,infeasible
'0001111,39,4,infeasible
'0011101,23,4,infeasible
'0011011,15,4,infeasible
'0010111,13,4,infeasible
'0011111,30,5,infeasible
'0100001,102,2,feasible
'0110000,85,2,feasible
'1010000,74,2,feasible
'0101000,64,2,feasible
'0100010,56,2,feasible
'1000010,32,2,feasible
'0110100,61,3,feasible
'1001100,54,3,feasible
'0101100,53,3,feasible
'0110001,43,3,feasible
'1010001,42,3,feasible
'0100110,42,3,feasible
'1100001,41,3,feasible
'1101000,40,3,feasible
'1110000,39,3,feasible
'1011000,38,3,feasible
'0100101,38,3,feasible
'1100010,37,3,feasible
'0101001,36,3,feasible
'0111000,36,3,feasible
'0101010,30,3,feasible
'1010100,30,3,feasible
'1000110,29,3,feasible
'0110010,29,3,feasible
'1000101,28,3,feasible
'1010010,26,3,feasible
'0100011,23,3,feasible
'1000011,22,3,feasible
'1001010,22,3,feasible
'0101110,64,4,feasible
'1001110,54,4,feasible
'1110100,51,4,feasible
'0110110,42,4,feasible
'1110010,41,4,feasible
'0111010,40,4,feasible
'1111000,37,4,feasible
'0111100,37,4,feasible
'1100110,36,4,feasible
'1101100,35,4,feasible
'0100111,33,4,feasible
'0111001,29,4,feasible
'0101101,29,4,feasible
'1101010,28,4,feasible
'1011100,28,4,feasible
'1010110,28,4,feasible
'1001101,26,4,feasible
'1110001,23,4,feasible
'1011010,23,4,feasible
'0101011,22,4,feasible
'0110011,22,4,feasible
'1101001,21,4,feasible
'1010101,21,4,feasible
'0110101,20,4,feasible
'1000111,20,4,feasible
'1100101,18,4,feasible
'1011001,15,4,feasible
'1001011,15,4,feasible
'1010011,10,4,feasible
'1100011,10,4,feasible
'0111110,59,5,feasible
'1111100,54,5,feasible
'1101110,53,5,feasible
'0101111,53,5,feasible
'1011110,33,5,feasible
'1001111,31,5,feasible
'1111010,31,5,feasible
'1110110,28,5,feasible
'1110011,25,5,feasible
'1110101,24,5,feasible
'0110111,24,5,feasible
'1101101,23,5,feasible
'1111001,20,5,feasible
'0111011,18,5,feasible
'0111101,18,5,feasible
'1101011,16,5,feasible
'1010111,15,5,feasible
'1100111,12,5,feasible
'1011011,12,5,feasible
'1011101,11,5,feasible
'1111110,46,6,feasible
'1101111,34,6,feasible
'0111111,31,6,feasible
'1011111,30,6,feasible
'1111101,28,6,feasible
'1111011,14,6,feasible
'1110111,13,6,feasible
'1111111,35,7,feasible
