string,counts,energy_M,feasible
'0000000,229,0,infeasible
'0100000,202,1,infeasible
'0010000,182,1,infeasible
'1000000,156,1,infeasible
'0000001,68,1,infeasible
'0001000,58,1,infeasible
'0000100,37,1,infeasible
'0000010,29,1,infeasible
'1100000,98,2,infeasible
'0010001,81,2,infeasible
'1001000,72,2,infeasible
'1000001,65,2,infeasible
'0011000,54,2,infeasible
'1000100,51,2,infeasible
'0100100,45,2,infeasible
'0010010,44,2,infeasible
'0001100,40,2,infeasible
'0001010,32,2,infeasible
'0000011,31,2,infeasible
'0010100,30,2,infeasible
'0000101,27,2,infeasible
'0001001,23,2,infeasible
'0000110,20,2,infeasible
'0010011,35,3,infeasible
'1100100,33,3,infeasible
'0011100,29,3,infeasible
'0010110,27,3,infeasible
'0001110,25,3,infeasible
'0011010,20,3,infeasible
'0011001,18,3,infeasible
'0010101,18,3,infeasible
'1001001,18,3,infeasible
'0001011,17,3,infeasible
'0001101,15,3,infeasible
'0000111,10,3,infeasible
'0011110,35,4,infeasible
'0001111,26,4,infeasible
'0011101,16,4,infeasible
'0010111,13,4,infeasible
'0011011,9,4,infeasible
'0011111,24,5,infeasible
'1010000,244,2,feasible
'0110000,110,2,feasible
'0100001,74,2,feasible
'1000010,46,2,feasible
'0100010,41,2,feasible
'0101000,40,2,feasible
'1110000,150,3,feasible
'1011000,85,3,feasible
'1010010,61,3,feasible
'1010001,60,3,feasible
'0110001,56,3,feasible
'1010100,54,3,feasible
'1101000,41,3,feasible
'0110100,41,3,feasible
'0101010,38,3,feasible
'1100001,37,3,feasible
'0101100,37,3,feasible
'0110010,35,3,feasible
'0111000,33,3,feasible
'1100010,31,3,feasible
'1001010,30,3,feasible
'1000101,29,3,feasible
'0100110,26,3,feasible
'0101001,25,3,feasible
'1001100,24,3,feasible
'1000110,23,3,feasible
'0100101,23,3,feasible
'0100011,21,3,feasible
'1000011,20,3,feasible
'1110001,75,4,feasible
'1001110,51,4,feasible
'1110100,48,4,feasible
'1111000,40,4,feasible
'0111100,39,4,feasible
'0101110,35,4,feasible
'1101100,34,4,feasible
'1010011,34,4,feasible
'1010101,30,4,feasible
'0110011,28,4,feasible
'1011100,28,4,feasible
'1110010,26,4,feasible
'1101001,26,4,feasible
'1011001,25,4,feasible
'0101011,23,4,feasible
'1010110,22,4,feasible
'1100110,22,4,feasible
'0111001,20,4,feasible
'0110101,20,4,feasible
'1101010,18,4,feasible
'0101101,18,4,feasible
'0100111,17,4,feasible
'1011010,17,4,feasible
'1001011,16,4,feasible
'1100101,16,4,feasible
'0110110,12,4,feasible
'1100011,12,4,feasible
'1000111,12,4,feasible
'1001101,12,4,feasible
'0111010,12,4,feasible
'1011110,47,5,feasible
'1111100,44,5,feasible
'1111001,38,5,feasible
'1011101,36,5,feasible
'1110011,26,5,feasible
'1001111,26,5,feasible
'1110101,25,5,feasible
'1110110,22,5,feasible
'1101110,21,5,feasible
'1011011,20,5,feasible
'1010111,19,5,feasible
'1101101,18,5,feasible
'1111010,18,5,feasible
'0111110,18,5,feasible
'0111011,17,5,feasible
'1101011,14,5,feasible
'0110111,13,5,feasible
'0111101,12,5,feasible
'0101111,12,5,feasible
'1100111,7,5,feasible
'1111110,34,6,feasible
'1111011,24,6,feasible
'1101111,19,6,feasible
'0111111,18,6,feasible
'1111101,17,6,feasible
'1110111,14,6,feasible
'1011111,13,6,feasible
'1111111,23,7,feasible
