string,counts,energy_M,energy_Q,feasible
'010011011110011000000000,1,0,165.0,infeasible
'100110111011111000000000,1,0,174.0,infeasible
'110000011110001000000000,1,0,108.0,infeasible
'000000101011000110000001,1,1,33.0,infeasible
'111010101101110000000100,1,1,120.0,infeasible
'101001011110011110000001,1,1,94.0,infeasible
'001001110011110000001000,1,1,83.0,infeasible
'110010001011000000000100,1,1,56.0,infeasible
'100100100000100000000010,1,1,23.0,infeasible
'010001110010000100100000,1,1,62.0,infeasible
'101101100111001110001000,1,1,50.0,infeasible
'101000110001001011000000,1,1,47.0,infeasible
'001111011110111010000001,1,1,162.0,infeasible
'110101011010000110000001,1,1,99.0,infeasible
'001100111011101000001000,1,1,89.0,infeasible
'110010100100111110000001,1,1,115.0,infeasible
'110010000101101110000001,1,1,85.0,infeasible
'010110111000001101000000,1,1,125.0,infeasible
'011001011110101010000100,1,1,139.0,infeasible
'110101010010001100000100,1,1,73.0,infeasible
'101100110010011101000000,1,1,74.0,infeasible
'110110011111101110000001,1,1,156.0,infeasible
'101000101100101010000010,1,1,45.0,infeasible
'000110000111011100100000,1,1,55.0,infeasible
'010001100100001000000001,1,1,39.0,infeasible
'010111100100101111000000,1,1,147.0,infeasible
'100010101101100010001001,1,2,39.0,infeasible
'101000010100000110001010,1,2,29.0,infeasible
'010111101010110010000101,1,2,98.0,infeasible
'110000111100101100010100,1,2,92.0,infeasible
'110011100101000010010010,1,2,59.0,infeasible
'011011010110011100001100,1,2,90.0,infeasible
'110111110111011100000101,1,2,109.0,infeasible
'011111011010010100001010,1,2,95.0,infeasible
'100001001110101011100000,1,2,54.0,infeasible
'111100001010111011100000,1,2,100.0,infeasible
'010011011000110001001000,1,2,120.0,infeasible
'110110001100011001000100,1,2,61.0,infeasible
'101101001011010010010100,1,2,26.0,infeasible
'011100001101111100010100,1,2,102.0,infeasible
'111010001011011110001001,1,2,76.0,infeasible
'101111111100111000010001,1,2,131.0,infeasible
'000011000000011000011000,1,2,34.0,infeasible
'001010111000010010000101,1,2,61.0,infeasible
'111001011000010000010100,1,2,81.0,infeasible
'000101101110111110000101,1,2,66.0,infeasible
'110011110000111100010001,1,2,113.0,infeasible
'110000110101010100000011,1,2,41.0,infeasible
'100111101000010011100000,1,2,78.0,infeasible
'010100111100000100001010,1,2,57.0,infeasible
'001011100000001100001001,1,2,46.0,infeasible
'101010100110010110000110,1,2,35.0,infeasible
'111110100100101110001100,1,2,84.0,infeasible
'111010001010110000001010,1,2,71.0,infeasible
'110001010000001001001000,1,2,34.0,infeasible
'000101110101111100000011,1,2,62.0,infeasible
'000011100000011101000001,1,2,65.0,infeasible
'000100111001001010001101,1,3,32.0,infeasible
'010110010000101000011010,1,3,42.0,infeasible
'100011111011000000001101,1,3,72.0,infeasible
'111011011110010100010101,1,3,97.0,infeasible
'110000100011011000001110,1,3,19.0,infeasible
'011111010000101111001001,1,3,94.0,infeasible
'010001010101011110001101,1,3,35.0,infeasible
'000111011100001011100100,1,3,95.0,infeasible
'101100010110101110010110,1,3,44.0,infeasible
'111100010101010000010101,1,3,77.0,infeasible
'111001000001101100010011,1,3,56.0,infeasible
'110100001001111010011010,1,3,53.0,infeasible
'101101001010010100010101,1,3,19.0,infeasible
'010010010100111101001001,1,3,75.0,infeasible
'111101101001101100011001,1,3,67.0,infeasible
'101010111101100000001101,1,3,59.0,infeasible
