string,counts,energy_M,energy_Q,feasible
'111101000110001100000000,1,0,103.0,infeasible
'100000111100011100000100,1,1,88.0,infeasible
'100011110100010110001000,1,1,93.0,infeasible
'001001110100000000100000,1,1,47.0,infeasible
'001000001110101000000100,1,1,52.0,infeasible
'101001100010111110100000,1,1,91.0,infeasible
'001101111010011010010000,1,1,77.0,infeasible
'011001001111101011000000,1,1,118.0,infeasible
'001101100101001001000000,1,1,39.0,infeasible
'100011001101111010000001,1,1,105.0,infeasible
'000100000100101001000000,1,1,45.0,infeasible
'011001100110001001000000,1,1,71.0,infeasible
'111010011010010001000000,1,1,131.0,infeasible
'011001001001000100100000,1,1,60.0,infeasible
'101100111110110111000000,1,1,153.0,infeasible
'110100100001000001000000,1,1,38.0,infeasible
'010011110101100101000100,1,2,122.0,infeasible
'001100010010010011000100,1,2,43.0,infeasible
'010011101010101111100000,1,2,125.0,infeasible
'100100100000001101000100,1,2,15.0,infeasible
'100100110110101100011000,1,2,44.0,infeasible
'000001101011000000100100,1,2,22.0,infeasible
'101010111010001110001100,1,2,72.0,infeasible
'011110000101110110000110,1,2,83.0,infeasible
'010001111001100010001010,1,2,51.0,infeasible
'011110010010000000011000,1,2,76.0,infeasible
'001110100010000010001001,1,2,39.0,infeasible
'011110011001000110010100,1,2,107.0,infeasible
'101111011101001110100100,1,2,108.0,infeasible
'100001110001101000001010,1,2,38.0,infeasible
'110110101011110110011000,1,2,86.0,infeasible
'011011100010001101000001,1,2,101.0,infeasible
'111001111001110000010001,1,2,111.0,infeasible
'000000010100010111100000,1,2,50.0,infeasible
'110000000000001111000001,1,2,30.0,infeasible
'000111001111000111000100,1,2,79.0,infeasible
'110100101100111000000101,1,2,76.0,infeasible
'110100110110111000001010,1,2,79.0,infeasible
'110100111010110001000100,1,2,110.0,infeasible
'111001111010010101100000,1,2,96.0,infeasible
'100100000001110000100100,1,2,29.0,infeasible
'100101010111011011100000,1,2,58.0,infeasible
'111101010101111100000011,1,2,110.0,infeasible
'010010001100000110000011,1,2,37.0,infeasible
'000100111110000000001110,1,3,48.0,infeasible
'001100011011111011100100,1,3,85.0,infeasible
'001111100010010010011100,1,3,35.0,infeasible
'000011101010101011100100,1,3,82.0,infeasible
'001000001111110011001001,1,3,50.0,infeasible
'111010010000101010011100,1,3,55.0,infeasible
'111111101000100010011100,1,3,74.0,infeasible
'010110110001100011100100,1,3,67.0,infeasible
'101001011100000000001101,1,3,49.0,infeasible
'101011010011110100011100,1,3,54.0,infeasible
'001110111010011100001101,1,3,48.0,infeasible
'011011000001110011100100,1,3,85.0,infeasible
'000101111100110110011001,1,3,48.0,infeasible
'100001100011011100001110,1,3,19.0,infeasible
'000011101011111110010110,1,3,61.0,infeasible
'110100010100101101100100,1,3,63.0,infeasible
'100000100000111100001101,1,3,36.0,infeasible
'101111101110011010010101,1,3,47.0,infeasible
'100101110100101001100100,1,3,56.0,infeasible
'010011010100011100010011,1,3,47.0,infeasible
'100101010101100010010101,1,3,28.0,infeasible
'110110000011101100011001,1,3,58.0,infeasible
'100100110101110110011100,1,3,44.0,infeasible
'111010100001101110011010,1,3,55.0,infeasible
'110110110100011000010101,1,3,60.0,infeasible
'010111110000100110001101,1,3,62.0,infeasible
'010101000100100100011011,1,4,29.0,infeasible
'010110101011000110011101,1,4,39.0,infeasible
'100001111010000000011110,1,4,41.0,infeasible
'101110000001000100011101,1,4,26.0,infeasible
'011011010100100100010111,1,4,53.0,infeasible
'011100101101111110011011,1,4,61.0,infeasible
'110000110011111010011101,1,4,46.0,infeasible
'101011101111011000011101,1,4,34.0,infeasible
'001111100110000000011111,1,5,45.0,infeasible
'000101101001101000100001,1,2,30.0,feasible
'100111001100101000110000,1,2,61.0,feasible
'101001100111110011010000,1,2,63.0,feasible
'000101110100101000100010,1,2,44.0,feasible
'100101110001011110100010,1,2,34.0,feasible
'010010110001000100101000,1,2,51.0,feasible
'100010010010000000100010,1,2,31.0,feasible
'100100101001111101010000,1,2,63.0,feasible
'101111100011010111000010,1,2,78.0,feasible
'001010001011010111000010,1,2,45.0,feasible
'110101100010000110100001,1,2,52.0,feasible
'001101011110011100100101,1,3,50.0,feasible
'111101000111011011100010,1,3,41.0,feasible
'010100110001100101101000,1,3,37.0,feasible
'010110110000101011010010,1,3,61.0,feasible
'110110011000001100100110,1,3,56.0,feasible
'101010000001110101101000,1,3,50.0,feasible
'100011001010011111010001,1,3,42.0,feasible
'111111010110000111010001,1,3,103.0,feasible
'101000110011001111100010,1,3,26.0,feasible
'101110101100000000110100,1,3,36.0,feasible
'001000000001100111010001,1,3,23.0,feasible
'100101010100101001110000,1,3,40.0,feasible
'111111011000100110101100,1,3,93.0,feasible
'010110101100000101000101,1,3,49.0,feasible
'110100010010010011100010,1,3,24.0,feasible
'011111000000111001010100,1,3,101.0,feasible
'101110101100000111000101,1,3,43.0,feasible
'010000101010110101000110,1,3,41.0,feasible
'111101100111001011101000,1,3,47.0,feasible
'001111001110110110101100,1,3,59.0,feasible
'000101001101100010111000,1,3,9.0,feasible
'000101010111000001010100,1,3,34.0,feasible
'001001100011101101001100,1,3,36.0,feasible
'001111010001000100101100,1,3,46.0,feasible
'010011011001111110100110,1,3,92.0,feasible
'111010111011011011100010,1,3,78.0,feasible
'110011111010111000101001,1,3,95.0,feasible
'011001101111000001101000,1,3,43.0,feasible
'100011100110110001001100,1,3,74.0,feasible
'111011011011101100101010,1,3,75.0,feasible
