string,counts,energy_M,energy_Q,feasible
'101011101001110100001000,1,1,106.0,infeasible
'111000000111001100000100,1,1,64.0,infeasible
'111001110111010100000001,1,1,112.0,infeasible
'100100001001011000000010,1,1,20.0,infeasible
'000010100100001100000100,1,1,41.0,infeasible
'010101000111111010010000,1,1,102.0,infeasible
'111010111110011100000100,1,1,152.0,infeasible
'001111001000010101000000,1,1,87.0,infeasible
'010100010110101100000010,1,1,85.0,infeasible
'111010000000001001000000,1,1,70.0,infeasible
'010010100110010110000100,1,1,71.0,infeasible
'100111011110010111000000,1,1,150.0,infeasible
'111101011100001110001000,1,1,118.0,infeasible
'011100111100001001000000,1,1,124.0,infeasible
'111111111011110100000010,1,1,188.0,infeasible
'101000001011011110001100,1,2,34.0,infeasible
'100100100110110101001000,1,2,54.0,infeasible
'011101010110101010000110,1,2,83.0,infeasible
'111011011001010110010100,1,2,113.0,infeasible
'110010111001011010000011,1,2,68.0,infeasible
'101001000110001000010010,1,2,13.0,infeasible
'000110000001110110011000,1,2,44.0,infeasible
'111110000100001110011000,1,2,68.0,infeasible
'001111111011000000000101,1,2,94.0,infeasible
'111011101001111010000011,1,2,116.0,infeasible
'100110011111111000011000,1,2,98.0,infeasible
'101101100100001110000110,1,2,25.0,infeasible
'011111011100111010001100,1,2,150.0,infeasible
'010101011111011010011000,1,2,78.0,infeasible
'111100010010001101001000,1,2,69.0,infeasible
'010011000001101000010010,1,2,62.0,infeasible
'111010100100000110010010,1,2,64.0,infeasible
'110011011001000000010010,1,2,74.0,infeasible
'011111111101110000100100,1,2,162.0,infeasible
'001001110011101100010010,1,2,41.0,infeasible
'110010001001001010011000,1,2,33.0,infeasible
'100011010111000010001100,1,2,68.0,infeasible
'111000111100000001000100,1,2,94.0,infeasible
'100100011100100010010100,1,2,68.0,infeasible
'001111000011101110000011,1,2,67.0,infeasible
'010000010001010110010001,1,2,44.0,infeasible
'010101011001000010010001,1,2,67.0,infeasible
'010101110110001110001010,1,2,47.0,infeasible
'001101011001001000011000,1,2,40.0,infeasible
'101000111110101100010010,1,2,64.0,infeasible
'000011100001001011001000,1,2,58.0,infeasible
'101011000101111110011000,1,2,76.0,infeasible
'010010100011111100000101,1,2,84.0,infeasible
'100000110111110110000011,1,2,60.0,infeasible
'001111011101010100011000,1,2,76.0,infeasible
'001010011000110101100000,1,2,110.0,infeasible
'111011100010111110001100,1,2,116.0,infeasible
'001001000000100110100100,1,2,33.0,infeasible
'011101101100111010001001,1,2,97.0,infeasible
'000101001101110000010011,1,3,26.0,infeasible
'010000011100100000010011,1,3,58.0,infeasible
'011000111001010010011100,1,3,55.0,infeasible
'111111000011110110010110,1,3,81.0,infeasible
'110110011001001100010101,1,3,63.0,infeasible
'110010000001000010010110,1,3,26.0,infeasible
'010011100001010000010011,1,3,53.0,infeasible
'010110111101111001100100,1,3,124.0,infeasible
'011000101101001000010011,1,3,47.0,infeasible
'011110101000000010001101,1,3,54.0,infeasible
'011101100001001100011010,1,3,46.0,infeasible
'011000111011100110001110,1,3,58.0,infeasible
'001001000000001000000111,1,3,9.0,infeasible
'111101001001110000010011,1,3,76.0,infeasible
'011110111000000110011001,1,3,83.0,infeasible
'001110111111111110000111,1,3,86.0,infeasible
'011111000000111100011100,1,3,84.0,infeasible
'000011111100111110010101,1,3,95.0,infeasible
'111101000001010000011010,1,3,51.0,infeasible
'000111011001001100010011,1,3,38.0,infeasible
'110001001100111010011100,1,3,46.0,infeasible
'101100011001011110010011,1,3,38.0,infeasible
