string,counts,energy_M,energy_Q,feasible
'001011010010011100000000,1,0,118.0,infeasible
'011101010011001011000000,1,1,108.0,infeasible
'001111101101011100000010,1,1,83.0,infeasible
'011000101101011010100000,1,1,64.0,infeasible
'110111111110011010000010,1,1,142.0,infeasible
'101100011100110110000001,1,1,116.0,infeasible
'100000000001001111000000,1,1,28.0,infeasible
'000011011111011110000010,1,1,114.0,infeasible
'101100100110010000100000,1,1,25.0,infeasible
'111010110001011010010000,1,1,106.0,infeasible
'011011010000000010001000,1,1,92.0,infeasible
'110001100011100110000010,1,1,64.0,infeasible
'010100001110101010100000,1,1,69.0,infeasible
'000101110001101110000100,1,1,79.0,infeasible
'000000110110100010010000,1,1,50.0,infeasible
'110000111000100100010000,1,1,87.0,infeasible
'001001101111100010000101,1,2,39.0,infeasible
'000011001010101000100100,1,2,61.0,infeasible
'100110101110011110010100,1,2,46.0,infeasible
'110111111001011011000001,1,2,127.0,infeasible
'010011101010011000001010,1,2,58.0,infeasible
'110110000000000000010100,1,2,42.0,infeasible
'101110111101000000000110,1,2,76.0,infeasible
'110001101010010000100100,1,2,28.0,infeasible
'100111110111110110001010,1,2,96.0,infeasible
'100101000011010100001100,1,2,21.0,infeasible
'001100010111111111000100,1,2,116.0,infeasible
'100010110100110110001100,1,2,82.0,infeasible
'100000001111001010011000,1,2,20.0,infeasible
'010011011101010101100000,1,2,124.0,infeasible
'110111101101011100001100,1,2,76.0,infeasible
'000101110100001110000101,1,2,42.0,infeasible
'110100011000010010001010,1,2,49.0,infeasible
'010010001101010101001000,1,2,48.0,infeasible
'111001101010011010001010,1,2,44.0,infeasible
'011111001011101110010100,1,2,110.0,infeasible
'101001101000010100001001,1,2,18.0,infeasible
'100110000010101100011100,1,3,23.0,infeasible
'011111001101010001100100,1,3,76.0,infeasible
'000111001101100100010101,1,3,30.0,infeasible
'111010010111101001001001,1,3,87.0,infeasible
'100111101100011110001101,1,3,41.0,infeasible
'010011000101011110000111,1,3,34.0,infeasible
'111100111001010000010011,1,3,77.0,infeasible
'010100010011101000010110,1,3,44.0,infeasible
'111100001000101110011010,1,3,58.0,infeasible
'111001100000001010011010,1,3,40.0,infeasible
'100111100000101110011100,1,3,47.0,infeasible
'100010110001110000001011,1,3,42.0,infeasible
'111001101110101010001101,1,3,50.0,infeasible
'110110000011010010011010,1,3,36.0,infeasible
'000110011110001110010110,1,3,49.0,infeasible
'011110100011010100011100,1,3,55.0,infeasible
'000101101010001010011010,1,3,8.0,infeasible
'011000001001000100010011,1,3,48.0,infeasible
'000011100000100010010011,1,3,39.0,infeasible
'110001100001010000001011,1,3,26.0,infeasible
'101010010000111000011010,1,3,46.0,infeasible
'101110001100100100000111,1,3,25.0,infeasible
'011000001110010010001011,1,3,39.0,infeasible
'101011010010101110010110,1,3,46.0,infeasible
'000000000110110100010101,1,3,26.0,infeasible
'100000010000000010011011,1,4,33.0,infeasible
'101111101001000000011011,1,4,47.0,infeasible
'001110111101110110011011,1,4,38.0,infeasible
'111010100101011100011101,1,4,38.0,infeasible
'001001100111011110010111,1,4,9.0,infeasible
'100010001101100000011011,1,4,20.0,infeasible
'010100111000001100011110,1,4,42.0,infeasible
'111010101000001000010111,1,4,49.0,infeasible
'101011101101101010001111,1,4,30.0,infeasible
'011101010000000110011111,1,5,56.0,infeasible
'011000111001011110011111,1,5,42.0,infeasible
'111000001011010000110000,1,2,45.0,feasible
'100000001010101000110000,1,2,21.0,feasible
'000000110010110001000010,1,2,60.0,feasible
'001010011101000111000010,1,2,78.0,feasible
'010011111011101110100001,1,2,126.0,feasible
'001100010010101110101000,1,2,44.0,feasible
'100010000101100010110000,1,2,29.0,feasible
'110101011011001111101000,1,3,59.0,feasible
'100111011110011000110100,1,3,66.0,feasible
'011111001101111101010100,1,3,113.0,feasible
'011100110100101001101000,1,3,62.0,feasible
'101111110101101011010010,1,3,76.0,feasible
'010000110101110111101000,1,3,60.0,feasible
'001110101100110101101000,1,3,63.0,feasible
'110011011001011011001010,1,3,63.0,feasible
'110111001110011001001010,1,3,51.0,feasible
'101011010100010001100001,1,3,57.0,feasible
'011001101011101001100010,1,3,50.0,feasible
'111100101101100001100001,1,3,54.0,feasible
'010011101010001110101010,1,3,49.0,feasible
'011001110010111010111000,1,3,62.0,feasible
'011101001010111111010010,1,3,82.0,feasible
'011111101011011111010001,1,3,106.0,feasible
'110101110101011001100001,1,3,49.0,feasible
'110100011100101100110001,1,3,66.0,feasible
'010101100011110100111000,1,3,48.0,feasible
'111111101100100110100101,1,3,94.0,feasible
'101000110010011100100101,1,3,20.0,feasible
'010100100000111110111000,1,3,53.0,feasible
'111111100101101000101100,1,3,74.0,feasible
'010100111111010110111000,1,3,52.0,feasible
'100101011111011100100101,1,3,50.0,feasible
'011001100000111111010001,1,3,84.0,feasible
'011011000001101111010010,1,3,74.0,feasible
'011011111111101101101000,1,3,134.0,feasible
'111101001110011101010010,1,3,51.0,feasible
'010111000000100011010100,1,3,55.0,feasible
'000001101101110100101001,1,3,27.0,feasible
'000001110010010100100101,1,3,22.0,feasible
'000000011010100001100010,1,3,43.0,feasible
'100010101001111000100101,1,3,47.0,feasible
'001110110011011100110010,1,3,30.0,feasible
'111100100101001000100110,1,3,31.0,feasible
'011100010100011000101010,1,3,41.0,feasible
'011110001100011001001010,1,3,46.0,feasible
'011111111011010000100011,1,3,96.0,feasible
'011111010101111000100110,1,3,95.0,feasible
'000100011101010110110001,1,3,34.0,feasible
'111010011010011101010001,1,3,83.0,feasible
'111100001001111010100011,1,3,66.0,feasible
'001011111101010000101100,1,3,75.0,feasible
'010010011010011111001100,1,3,69.0,feasible
'101100110110010011100010,1,3,24.0,feasible
'111110111011000101110000,1,3,98.0,feasible
'001011101011101000100011,1,3,54.0,feasible
'001001110100010011000101,1,3,35.0,feasible
'000011001001100011000110,1,3,46.0,feasible
'001010101110000100110001,1,3,30.0,feasible
'100111000111101010101010,1,3,44.0,feasible
'001001101001110010111100,1,4,15.0,feasible
'010010101101100010101011,1,4,19.0,feasible
'101111011000101111001011,1,4,48.0,feasible
'010000001101010111101010,1,4,12.0,feasible
'001100110011111000101011,1,4,31.0,feasible
'111011000101001110101101,1,4,46.0,feasible
'010011101100101001011001,1,4,52.0,feasible
'000100100101010011101001,1,4,8.0,feasible
'000000001101001111100110,1,4,30.0,feasible
'011101100101111001011010,1,4,60.0,feasible
'000110011101101101010101,1,4,54.0,feasible
'010110110101100011011001,1,4,44.0,feasible
'010101001110110111101010,1,4,32.0,feasible
'011001001101110000111001,1,4,42.0,feasible
'101001001010101001011100,1,4,17.0,feasible
'011101101100111010101110,1,4,42.0,feasible
'000000101000001100111001,1,4,12.0,feasible
