string,counts,energy_M,energy_Q,feasible
'010100101100100110000000,1,0,99.0,infeasible
'110100001011000100100000,1,1,50.0,infeasible
'100101100000100010000100,1,1,36.0,infeasible
'111101100010110000000100,1,1,105.0,infeasible
'001101011000011110000001,1,1,77.0,infeasible
'001100001100010000001000,1,1,25.0,infeasible
'100110011001001000001000,1,1,63.0,infeasible
'101101100101101110100000,1,1,70.0,infeasible
'100110100010110010010000,1,1,75.0,infeasible
'111001001001011010001000,1,1,63.0,infeasible
'100001001111010000100000,1,1,34.0,infeasible
'101110101010000000000100,1,1,53.0,infeasible
'111101001000111010001000,1,1,113.0,infeasible
'001001101001001100000010,1,1,25.0,infeasible
'001110010111101010001000,1,1,94.0,infeasible
'001111011011100111000000,1,1,165.0,infeasible
'101100101010110110000100,1,1,80.0,infeasible
'100001000011101010000100,1,1,48.0,infeasible
'110010000111001110100000,1,1,70.0,infeasible
'101000110001101110000001,1,1,69.0,infeasible
'100000001110111110100000,1,1,81.0,infeasible
'100110100100010000001000,1,1,37.0,infeasible
'000000101111000101000000,1,1,47.0,infeasible
'101000101101101101000001,1,2,50.0,infeasible
'100010110101101101000100,1,2,100.0,infeasible
'010101001111010001001000,1,2,51.0,infeasible
'001000000100111000100100,1,2,42.0,infeasible
'001010000000101101100000,1,2,63.0,infeasible
'001011100100001100100100,1,2,63.0,infeasible
'010000111110010100011000,1,2,61.0,infeasible
'111110100001110111001000,1,2,113.0,infeasible
'000010100001000010010001,1,2,23.0,infeasible
'100000001100001000010010,1,2,13.0,infeasible
'000110011111011101000100,1,2,109.0,infeasible
'110011110010001010000011,1,2,71.0,infeasible
'001011001101100010001010,1,2,43.0,infeasible
'001000110110000001000100,1,2,45.0,infeasible
'100110100001001000010100,1,2,23.0,infeasible
'011010011010100111000001,1,2,124.0,infeasible
'000100101011001101000100,1,2,31.0,infeasible
'001101000001101010100100,1,2,30.0,infeasible
'011001100011011000000110,1,2,40.0,infeasible
'111101001001011010001010,1,2,49.0,infeasible
'010011000011101100001001,1,2,78.0,infeasible
'100100110100111000010100,1,2,69.0,infeasible
'000001101010001100000110,1,2,17.0,infeasible
'101100001110000110011000,1,2,29.0,infeasible
'111100111011100101000001,1,2,125.0,infeasible
'100011101100111111000100,1,2,134.0,infeasible
'110110010111100111001000,1,2,101.0,infeasible
'100000101101101011001000,1,2,44.0,infeasible
'110000100111111011000001,1,2,87.0,infeasible
'111111101010001111000100,1,2,118.0,infeasible
'100011111000001100001001,1,2,69.0,infeasible
'000000101110100100010010,1,2,18.0,infeasible
'010011100100010100011000,1,2,57.0,infeasible
'111110011010101001000100,1,2,134.0,infeasible
'101101110001000010001011,1,3,22.0,infeasible
'001110011001010110011010,1,3,29.0,infeasible
'011011010110001100001110,1,3,55.0,infeasible
'101111111111100101100100,1,3,124.0,infeasible
'100010100100011101001001,1,3,27.0,infeasible
'011011010011010010011010,1,3,54.0,infeasible
