string,counts,energy_M,energy_Q,feasible
'111011000101110000000000,1,0,160.0,infeasible
'010111001110110010000000,1,0,164.0,infeasible
'111101010000010010000000,1,0,116.0,infeasible
'111111111101000000001000,1,1,156.0,infeasible
'000110001111100110001000,1,1,69.0,infeasible
'111001110000010110000010,1,1,79.0,infeasible
'011101011001111110000100,1,1,170.0,infeasible
'001110011101010000001000,1,1,84.0,infeasible
'111001101111111010100000,1,1,125.0,infeasible
'100100111111010011000000,1,1,100.0,infeasible
'110000001100001100000100,1,1,47.0,infeasible
'110010010110101110000100,1,1,118.0,infeasible
'000000001010010000100000,1,1,15.0,infeasible
'000011111000000010100000,1,1,105.0,infeasible
'011101010100110101000000,1,1,154.0,infeasible
'111101101111111000010000,1,1,145.0,infeasible
'011101111110011000010000,1,1,137.0,infeasible
'010101100101010010000110,1,2,26.0,infeasible
'111011111010110001000100,1,2,167.0,infeasible
'110111001101010000011000,1,2,63.0,infeasible
'011011001010000110010001,1,2,87.0,infeasible
'001101111011010000000011,1,2,52.0,infeasible
'110001110110111001001000,1,2,104.0,infeasible
'001000010100101101001000,1,2,58.0,infeasible
'111110011111011101000100,1,2,146.0,infeasible
'010110101100011111000100,1,2,84.0,infeasible
'111001111111110000011000,1,2,117.0,infeasible
'001000001010010010010100,1,2,15.0,infeasible
'011000110011100001000100,1,2,79.0,infeasible
'001111110100111000011000,1,2,101.0,infeasible
'011010101011111100010010,1,2,97.0,infeasible
'110011001001001110001001,1,2,56.0,infeasible
'101111011101001110000011,1,2,81.0,infeasible
'011111101100110111001000,1,2,142.0,infeasible
'110001110100011110001001,1,2,51.0,infeasible
'011100011110011010000110,1,2,95.0,infeasible
'111101000110010001000001,1,2,70.0,infeasible
'100111101101111100010010,1,2,84.0,infeasible
'001101011000001000000101,1,2,49.0,infeasible
'011101011101111100010100,1,2,142.0,infeasible
'010001000011101000011000,1,2,47.0,infeasible
'010011001101011000001100,1,2,51.0,infeasible
'001110001101010010011000,1,2,27.0,infeasible
'100111001010010000001001,1,2,44.0,infeasible
'011001101100100011001001,1,3,46.0,infeasible
'101000010101101000010110,1,3,39.0,infeasible
'110000110101010100010101,1,3,41.0,infeasible
'100100000111100000011010,1,3,24.0,infeasible
'011101010100111100011010,1,3,75.0,infeasible
'010001001100110010011001,1,3,38.0,infeasible
