string,counts,energy_M,energy_Q,feasible
'011101101000010100000000,1,0,109.0,infeasible
'100010100110101000000000,1,0,91.0,infeasible
'101011000001000010000000,1,0,72.0,infeasible
'101000101000011110000000,1,0,59.0,infeasible
'000001000110010000000000,1,0,34.0,infeasible
'101101111101010110000100,1,1,108.0,infeasible
'111011010100111010010000,1,1,165.0,infeasible
'100000111010110000010000,1,1,83.0,infeasible
'010010000001111000100000,1,1,93.0,infeasible
'011100110101001010000010,1,1,80.0,infeasible
'000001000011001010000001,1,1,25.0,infeasible
'001110000010111100000001,1,1,96.0,infeasible
'101001110100110001000000,1,1,109.0,infeasible
'011010101011101110001000,1,1,117.0,infeasible
'100010110101001000000001,1,1,61.0,infeasible
'011110100101100110100000,1,1,120.0,infeasible
'000010101000101100000100,1,1,70.0,infeasible
'111010001111001000010000,1,1,89.0,infeasible
'110110010111000011000000,1,1,109.0,infeasible
'000111111110001010000001,1,1,115.0,infeasible
'010100010110010110001000,1,1,74.0,infeasible
'010100001101100000001000,1,1,56.0,infeasible
'010111001100110111100000,1,2,129.0,infeasible
'110010100100101000010001,1,2,64.0,infeasible
'010010100001011101100000,1,2,67.0,infeasible
'010001001110011100001001,1,2,38.0,infeasible
'000100001001011010010100,1,2,14.0,infeasible
'010010000100011011000001,1,2,46.0,infeasible
'001000100110001100000011,1,2,12.0,infeasible
'101011000100101010001001,1,2,52.0,infeasible
'111001111100100000000101,1,2,104.0,infeasible
'100111111101010011000100,1,2,125.0,infeasible
'111001011110010101000001,1,2,109.0,infeasible
'110010010110110100001100,1,2,82.0,infeasible
'001011010011101010001001,1,2,73.0,infeasible
'000110011010011111000001,1,2,82.0,infeasible
'011110110011111000001010,1,2,110.0,infeasible
'110000100100100110011000,1,2,35.0,infeasible
'000100101100010101000001,1,2,22.0,infeasible
'000010011010010011001000,1,2,69.0,infeasible
'100111010000110010001001,1,2,67.0,infeasible
'000111001010101010010001,1,2,53.0,infeasible
'100100011000110000000110,1,2,69.0,infeasible
'111100011000111000010010,1,2,119.0,infeasible
'001100000101001010000011,1,2,14.0,infeasible
'110111110010011000001010,1,2,76.0,infeasible
'010100001010010000010001,1,2,47.0,infeasible
'111101010011111101001000,1,2,128.0,infeasible
'010000100000100100011000,1,2,30.0,infeasible
'111111110111011000001100,1,2,116.0,infeasible
'011011001110010011100000,1,2,98.0,infeasible
'001010111010110100011000,1,2,78.0,infeasible
'010010110100011111000100,1,2,97.0,infeasible
'110100110010000100000110,1,2,44.0,infeasible
'100100000010000100000011,1,2,15.0,infeasible
'000001001111011000010001,1,2,23.0,infeasible
'101110101100110000000101,1,2,65.0,infeasible
'110010001110100100001010,1,2,42.0,infeasible
'010111010100001100010101,1,3,64.0,infeasible
'100000010100000010011010,1,3,27.0,infeasible
'110110010010101110001011,1,3,45.0,infeasible
'101101110110100010001101,1,3,36.0,infeasible
'110100100010100011100100,1,3,27.0,infeasible
'100000000010101110001110,1,3,30.0,infeasible
'000110000101111010001011,1,3,36.0,infeasible
'110101010000000001100100,1,3,35.0,infeasible
'000100100110101001001001,1,3,29.0,infeasible
'111010011000101010010011,1,3,74.0,infeasible
'100000100001101010001110,1,3,22.0,infeasible
'111001101101011010011010,1,3,36.0,infeasible
'101110010101110010010101,1,3,52.0,infeasible
'110111010001111000001101,1,3,75.0,infeasible
'111100000000010010010101,1,3,62.0,infeasible
'000100101011000100010011,1,3,14.0,infeasible
'010010100100001010000111,1,3,24.0,infeasible
'010110000100001101100100,1,3,40.0,infeasible
'110111010001100101100100,1,3,82.0,infeasible
'110100111111110100010110,1,3,78.0,infeasible
'011110000100000000010011,1,3,67.0,infeasible
'100011111001100100011110,1,4,46.0,infeasible
'110110010100001000010111,1,4,46.0,infeasible
'101001101100000100011101,1,4,20.0,infeasible
'010001001000010000011101,1,4,21.0,infeasible
'000010110010011100011101,1,4,15.0,infeasible
'100111100100110010010111,1,4,39.0,infeasible
'010000011010001010011101,1,4,45.0,infeasible
'100011000011000000011101,1,4,39.0,infeasible
'100010111001111100010111,1,4,46.0,infeasible
'010111001100111100010111,1,4,51.0,infeasible
'100100101100110010001111,1,4,25.0,infeasible
'111011111100100110011101,1,4,77.0,infeasible
'100110000010001100011111,1,5,29.0,infeasible
'000010100000011000011111,1,5,34.0,infeasible
'001101101110010000100010,1,2,21.0,feasible
'011100011100010001010000,1,2,104.0,feasible
'000111111111000100110000,1,2,97.0,feasible
'001000000010100110100010,1,2,23.0,feasible
'001010110000101010101000,1,2,54.0,feasible
'111011001001011100110000,1,2,84.0,feasible
'000001111110011110110000,1,2,61.0,feasible
'000000110011010101000010,1,2,37.0,feasible
'110010100000101110110000,1,2,71.0,feasible
'100001101100001100110001,1,3,12.0,feasible
'000000110111110010101100,1,3,44.0,feasible
'001111101000100001000101,1,3,56.0,feasible
'100111010010101100100011,1,3,44.0,feasible
'110001110100000110100110,1,3,45.0,feasible
'111011011100000100100101,1,3,99.0,feasible
'011010110111000111110000,1,3,84.0,feasible
'100100101010010001101000,1,3,11.0,feasible
'011000000101000010111000,1,3,34.0,feasible
'111111100101011101010001,1,3,95.0,feasible
'101101100001000011001010,1,3,12.0,feasible
'000011110010001101000101,1,3,64.0,feasible
'001010000100100011011000,1,3,22.0,feasible
'110010101000011001101000,1,3,37.0,feasible
'100110110010111010110100,1,3,55.0,feasible
'101000111101001001110000,1,3,41.0,feasible
'111100011101011111101000,1,3,78.0,feasible
'101111101010100111000101,1,3,70.0,feasible
'111001011000011011101000,1,3,53.0,feasible
'100011001110111000110001,1,3,57.0,feasible
'011001110010101100101100,1,3,46.0,feasible
'010000010111011001000101,1,3,51.0,feasible
'100100010110111011010001,1,3,62.0,feasible
'101100101111110011110000,1,3,42.0,feasible
'111111101000001111000101,1,3,89.0,feasible
'000001000000001001001100,1,3,8.0,feasible
'100001000100010110101100,1,3,19.0,feasible
'010100000000010100101001,1,3,25.0,feasible
'010011010101100001100010,1,3,69.0,feasible
'110111011101001111110000,1,3,100.0,feasible
'001011111010100101001100,1,3,92.0,feasible
'000010010101101000110010,1,3,33.0,feasible
'110101010101100001000110,1,3,48.0,feasible
'111010101100011110101010,1,3,43.0,feasible
'000011111010111001000011,1,3,106.0,feasible
'101010100101000000101101,1,4,25.0,feasible
'111110000110100010101011,1,4,41.0,feasible
'110101011100101101001110,1,4,56.0,feasible
'110010101001101011100011,1,4,33.0,feasible
'001000001100000101011100,1,4,18.0,feasible
'001111000111010111010011,1,4,30.0,feasible
'101100100001001001110001,1,4,14.0,feasible
'001111010001100000101101,1,4,27.0,feasible
'111101011100010101011001,1,4,66.0,feasible
'110001100101010000100111,1,4,14.0,feasible
'000011010010111111110001,1,4,65.0,feasible
'010100100110110001101100,1,4,26.0,feasible
'100110010000000010110110,1,4,32.0,feasible
'001001010001001101000111,1,4,15.0,feasible
'001010110100011001100011,1,4,33.0,feasible
'011101110000101101010110,1,4,53.0,feasible
'111001000001010111110100,1,4,32.0,feasible
'110010010001000111101100,1,4,36.0,feasible
'110000011001101100111001,1,4,31.0,feasible
'000011000101010001110001,1,4,33.0,feasible
'100011101000101110101101,1,4,43.0,feasible
'010111010000001011001110,1,4,35.0,feasible
'111110101110000101010011,1,4,56.0,feasible
'011011110111011010101011,1,4,54.0,feasible
'100000111100011111001110,1,4,57.0,feasible
'000110010100100111110100,1,4,48.0,feasible
'011011100111101000110011,1,4,67.0,feasible
'111010111010000111100101,1,4,75.0,feasible
'011100001010110101010101,1,4,63.0,feasible
'001011110100010101101010,1,4,53.0,feasible
'100101010101111011111000,1,4,40.0,feasible
'000100111111110001001110,1,4,66.0,feasible
'111111000010110101101010,1,4,67.0,feasible
'100001000001101111101001,1,4,27.0,feasible
'100111111001001001110001,1,4,58.0,feasible
'001110100000100111010101,1,4,27.0,feasible
'111010100100011111100011,1,4,43.0,feasible
'110001111101000111101001,1,4,46.0,feasible
'111000010100100111100011,1,4,39.0,feasible
'101011010110001111110010,1,4,43.0,feasible
'110110111011001111111000,1,4,54.0,feasible
'000011100011000001011010,1,4,49.0,feasible
'101010011001101010101110,1,4,31.0,feasible
'010100000001010110110110,1,4,30.0,feasible
'110111110110011000101110,1,4,44.0,feasible
'011001010100111101000111,1,4,63.0,feasible
'101001111000101001110010,1,4,38.0,feasible
'101110101011110101101100,1,4,45.0,feasible
'001011100001110010111010,1,4,49.0,feasible
'100001101100111100110011,1,4,27.0,feasible
'100011111000011101001110,1,4,67.0,feasible
'001100110100001101001011,1,4,16.0,feasible
'000011000010111011001110,1,4,56.0,feasible
'001010100000000111111000,1,4,34.0,feasible
'000010100011010011010011,1,4,23.0,feasible
'000001111111111011010011,1,4,61.0,feasible
'000111111001011001110001,1,4,59.0,feasible
'011111110011100000111010,1,4,61.0,feasible
'101011110011111110101011,1,4,52.0,feasible
'111111111111001101101010,1,4,87.0,feasible
'011001111110100000101011,1,4,43.0,feasible
'001010101111101000110110,1,4,19.0,feasible
'010111000000011011100011,1,4,45.0,feasible
'011110010110111101001111,1,5,48.0,feasible
'100000100011000110111110,1,5,45.0,feasible
'010010101110100101111001,1,5,21.0,feasible
'111011000100000101111010,1,5,47.0,feasible
'010000111000011111110101,1,5,35.0,feasible
'011100001110011101011101,1,5,41.0,feasible
'011011110101011001011011,1,5,50.0,feasible
'101100101110000010111110,1,5,28.0,feasible
'011011111011011011101110,1,5,52.0,feasible
'001010110101011101111100,1,5,27.0,feasible
'000101000111110101010111,1,5,18.0,feasible
'101000001101101010110111,1,5,21.0,feasible
'000100011100010001110101,1,5,42.0,feasible
'100110100111000010110111,1,5,32.0,feasible
'101011010000100110111101,1,5,21.0,feasible
'110011010100110100111011,1,5,29.0,feasible
'001001101001000011110110,1,5,21.0,feasible
'011101110111000010101111,1,5,43.0,feasible
'101111110000101111011110,1,5,35.0,feasible
'000100011100001001011011,1,5,45.0,feasible
'110111100000000110111101,1,5,61.0,feasible
'011010010001111110110111,1,5,37.0,feasible
'100010110000000100111110,1,5,45.0,feasible
'001001101010001010111011,1,5,22.0,feasible
'111011101000001111001111,1,5,37.0,feasible
'101011010010001001011101,1,5,28.0,feasible
'001000010111101100110111,1,5,19.0,feasible
'011001000000101011110101,1,5,34.0,feasible
'111100100001001111010111,1,5,45.0,feasible
'001000000011001110111011,1,5,40.0,feasible
'001000110001110100111110,1,5,19.0,feasible
'100011000010000010110111,1,5,46.0,feasible
'001011100010011011111100,1,5,36.0,feasible
'110000110110001101101101,1,5,22.0,feasible
'010111100111111111101110,1,5,54.0,feasible
'011110001111101010111101,1,5,34.0,feasible
'011100100000000001111011,1,6,72.0,feasible
