string,counts,energy_M,energy_Q,feasible
'100110001001011100000000,1,0,71.0,infeasible
'011101110000001000000000,1,0,112.0,infeasible
'000010101110101000000000,1,0,100.0,infeasible
'111100000110101010000000,1,0,122.0,infeasible
'010010101010111110000001,1,1,123.0,infeasible
'100101001101101000000100,1,1,53.0,infeasible
'100100000110101111000000,1,1,69.0,infeasible
'110111111100101100001000,1,1,158.0,infeasible
'100000011110010000100000,1,1,61.0,infeasible
'000001000100000100100000,1,1,20.0,infeasible
'110111001010010010000100,1,1,87.0,infeasible
'011011110011000101000000,1,1,152.0,infeasible
'010110100101011000000100,1,1,67.0,infeasible
'100001001111000000100000,1,1,30.0,infeasible
'000001000100100110000100,1,1,42.0,infeasible
'101010101110000001000000,1,1,69.0,infeasible
'101011001000100010000100,1,1,74.0,infeasible
'100101101110110100100100,1,2,56.0,infeasible
'011000001001000010001100,1,2,36.0,infeasible
'110001110111100000000101,1,2,69.0,infeasible
'101010100100100000001100,1,2,33.0,infeasible
'110000110011100000000110,1,2,44.0,infeasible
'001011110111000110000011,1,2,73.0,infeasible
'110101111110110110001001,1,2,109.0,infeasible
'101101111100000100001010,1,2,52.0,infeasible
'100111110001100010000101,1,2,70.0,infeasible
'001011001100011000001010,1,2,38.0,infeasible
'110110011001100010001001,1,2,78.0,infeasible
'001010100010101100010001,1,2,50.0,infeasible
'101110001100101101100000,1,2,74.0,infeasible
'110110011001111100011000,1,2,103.0,infeasible
'101101111110111001000001,1,2,128.0,infeasible
'011011011100100110000110,1,2,121.0,infeasible
'000100011010111010100100,1,2,79.0,infeasible
'100011101000100101100000,1,2,96.0,infeasible
'001101011100100010000110,1,2,68.0,infeasible
'010000010000001001000100,1,2,38.0,infeasible
'000010000000101100001010,1,2,31.0,infeasible
'000101011000111100000101,1,2,81.0,infeasible
'110000101000100100100100,1,2,36.0,infeasible
'101110001011101001100000,1,2,70.0,infeasible
'000011111010100010000011,1,2,77.0,infeasible
'110010100111100001100000,1,2,74.0,infeasible
'100001111001101110001100,1,2,73.0,infeasible
'010000001000101110010010,1,2,42.0,infeasible
'011000110001101111000001,1,2,93.0,infeasible
'111010111101010110001100,1,2,107.0,infeasible
'001110011101001000000110,1,2,65.0,infeasible
'101000111011111011001000,1,2,107.0,infeasible
'111111011010101010001001,1,2,130.0,infeasible
'110100010010001110000101,1,2,61.0,infeasible
'011010101011000110000011,1,2,70.0,infeasible
'011001111010111101100000,1,2,142.0,infeasible
'101100001000001000000101,1,2,20.0,infeasible
'010101111101010100001001,1,2,74.0,infeasible
'011011110001101100001010,1,2,91.0,infeasible
'100110101110010100011001,1,3,22.0,infeasible
'011011110100100011100100,1,3,108.0,infeasible
'111000001011110010011010,1,3,57.0,infeasible
'010000010011011100010101,1,3,39.0,infeasible
'011100000000101110001101,1,3,58.0,infeasible
'010001111001001010000111,1,3,40.0,infeasible
'101101100111100000011010,1,3,25.0,infeasible
'100110100111000111001001,1,3,41.0,infeasible
'010011101111111000001101,1,3,77.0,infeasible
'001111000010000100001110,1,3,28.0,infeasible
'001111101101111110011010,1,3,60.0,infeasible
'101110100100000010010011,1,3,32.0,infeasible
'101010011101000100001011,1,3,42.0,infeasible
'000111111100111110011001,1,3,81.0,infeasible
'010110010010001110001011,1,3,34.0,infeasible
'000111110111100101100100,1,3,101.0,infeasible
'010010100110000101001001,1,3,39.0,infeasible
'000000100000001010011001,1,3,11.0,infeasible
'010101101011110011001001,1,3,65.0,infeasible
'110110010101100100001110,1,3,41.0,infeasible
'000111100011101000011001,1,3,56.0,infeasible
'011010101011100000001011,1,3,55.0,infeasible
'011000101001010010011011,1,4,40.0,infeasible
'101001010110111010011101,1,4,37.0,infeasible
'000110100010000110011101,1,4,24.0,infeasible
'010110000111011010011101,1,4,28.0,infeasible
'001011011000011110011101,1,4,33.0,infeasible
'000001011011000100011011,1,4,30.0,infeasible
'110000000100000100010111,1,4,40.0,infeasible
'100110011100011000011101,1,4,39.0,infeasible
'101000001000101110011011,1,4,24.0,infeasible
'101110110000011010001111,1,4,19.0,infeasible
'101011100000000100011110,1,4,41.0,infeasible
'110110101001010110011101,1,4,30.0,infeasible
'000011000111011100010111,1,4,17.0,infeasible
'100010010000101110011111,1,5,19.0,infeasible
'010100000101110110011111,1,5,40.0,infeasible
'010001011010100100100010,1,2,54.0,feasible
'000110111100110011000010,1,2,113.0,feasible
'000110101011000110100001,1,2,48.0,feasible
'011110100101111100101000,1,2,104.0,feasible
'100110101101010000100010,1,2,33.0,feasible
'001000011100010110100001,1,2,52.0,feasible
'110001001000000001000010,1,2,20.0,feasible
'110111010010100100101000,1,2,81.0,feasible
'000000011001101000100001,1,2,44.0,feasible
'011000100110110001010000,1,2,80.0,feasible
'100001010001101010101000,1,2,35.0,feasible
'101100110001111100110000,1,2,62.0,feasible
'010010110100101001010000,1,2,93.0,feasible
'000001001111111101010000,1,2,77.0,feasible
'100001010010100110110000,1,2,35.0,feasible
'101010010000001100101000,1,2,33.0,feasible
'100111001001010000110001,1,3,31.0,feasible
'000101001001001001000011,1,3,7.0,feasible
'000101101111011101001010,1,3,26.0,feasible
'000111100110001110101100,1,3,51.0,feasible
'110110011011010001001100,1,3,68.0,feasible
'111001111100101100100011,1,3,69.0,feasible
'011100011110110110110010,1,3,85.0,feasible
'000100100010100101000110,1,3,18.0,feasible
'111111000000110101101000,1,3,94.0,feasible
'010110011000010110100101,1,3,63.0,feasible
'101001010011000100100101,1,3,27.0,feasible
'100101101001001111010010,1,3,13.0,feasible
'000001100110101110110010,1,3,22.0,feasible
'011100000010001101110000,1,3,46.0,feasible
'110110111001101111000110,1,3,90.0,feasible
'011101001000010110101100,1,3,40.0,feasible
'101001010001100110100011,1,3,18.0,feasible
'111101010110010100101001,1,3,55.0,feasible
'101001010001101011001010,1,3,31.0,feasible
'100011111101011110110001,1,3,70.0,feasible
'111011001011000101101000,1,3,70.0,feasible
'010100110111110111000101,1,3,87.0,feasible
'000111010000101000101001,1,3,42.0,feasible
'100100000010000011011000,1,3,11.0,feasible
'110111000110100001000110,1,3,49.0,feasible
'110101100011011011100010,1,3,31.0,feasible
'111100100011110000100101,1,3,61.0,feasible
'011101011010011111001100,1,3,82.0,feasible
'101110011100000110110001,1,3,56.0,feasible
'111100101011011000101100,1,3,35.0,feasible
'100110111100110010111000,1,3,62.0,feasible
'001011100010000100111000,1,3,50.0,feasible
'000110000011100110111000,1,3,28.0,feasible
'000111110111000100110001,1,3,58.0,feasible
'101111010101100001011000,1,3,60.0,feasible
'100110110011011011101000,1,3,52.0,feasible
'111101100100000111001100,1,3,44.0,feasible
'001100011110111000101001,1,3,63.0,feasible
'111010100010101010110100,1,3,56.0,feasible
'110000110001010110110010,1,3,22.0,feasible
'100011010010010010101011,1,4,29.0,feasible
'001101111110011010101101,1,4,32.0,feasible
'011101100011010111101100,1,4,39.0,feasible
'101101001010100100101110,1,4,7.0,feasible
'111001111000101101101010,1,4,44.0,feasible
'111000110110010111010101,1,4,52.0,feasible
'111100000100100111100101,1,4,44.0,feasible
'010100011010001001001011,1,4,42.0,feasible
'000010111100101011001101,1,4,62.0,feasible
