string,counts,energy_M,energy_Q,feasible
'110001001110000010000000,1,0,68.0,infeasible
'001110000001110100000000,1,0,105.0,infeasible
'001111110011100100000000,1,0,156.0,infeasible
'001111011100100111000000,1,1,165.0,infeasible
'011111110000101000001000,1,1,142.0,infeasible
'010111111100100000001000,1,1,142.0,infeasible
'000110011111011000001000,1,1,93.0,infeasible
'010111000100101000100000,1,1,102.0,infeasible
'011111101100000100000001,1,1,129.0,infeasible
'011010110000100010000001,1,1,110.0,infeasible
'101111111000100100001000,1,1,120.0,infeasible
'110001101000011110000001,1,1,62.0,infeasible
'100111010000001100000001,1,1,67.0,infeasible
'000111111100001110001000,1,1,112.0,infeasible
'000011101010100100100000,1,1,98.0,infeasible
'101111010100000110000010,1,1,84.0,infeasible
'010000001000010110000010,1,1,35.0,infeasible
'101101101101100110001000,1,1,61.0,infeasible
'110011101000011110000001,1,1,102.0,infeasible
'000101001110111100100000,1,1,82.0,infeasible
'101100111110101100000010,1,1,97.0,infeasible
'011110001100111000000010,1,1,125.0,infeasible
'111100000011111101000000,1,1,142.0,infeasible
'010111000100100111000000,1,1,121.0,infeasible
'101011100100001100000010,1,1,64.0,infeasible
'110010100011100000000001,1,1,87.0,infeasible
'001001001011000010010000,1,1,29.0,infeasible
'111110010001101101000000,1,1,150.0,infeasible
'001110101100010100010000,1,1,60.0,infeasible
'110011000100101111000000,1,1,124.0,infeasible
'011100011100110100010000,1,1,155.0,infeasible
'010111001111100000001000,1,1,104.0,infeasible
'111111110100000101000000,1,1,162.0,infeasible
'010110110110110110000001,1,1,142.0,infeasible
'110111110100101000000001,1,1,141.0,infeasible
'011100110111100010001000,1,1,110.0,infeasible
'101100110001001000010010,1,2,25.0,infeasible
'011101110101100100000011,1,2,83.0,infeasible
'010010001000011110010001,1,2,46.0,infeasible
'010111010000011001001000,1,2,80.0,infeasible
'100111010011100001001000,1,2,87.0,infeasible
'001111110100011001000100,1,2,101.0,infeasible
'110011001000100010011000,1,2,57.0,infeasible
'001110110001100010000011,1,2,47.0,infeasible
'101000001011010110011000,1,2,26.0,infeasible
'100111110100000000011000,1,2,61.0,infeasible
'000111100101000000001010,1,2,42.0,infeasible
'010000010011101000011000,1,2,55.0,infeasible
'101011110001010011001000,1,2,78.0,infeasible
'101100010100000101000100,1,2,52.0,infeasible
'010111000100011001000001,1,2,74.0,infeasible
'000111110011010100000110,1,2,64.0,infeasible
'001111000100110100001001,1,2,64.0,infeasible
'100001110001010111000100,1,2,59.0,infeasible
'001111011100010101001000,1,2,100.0,infeasible
'000100000100101100001001,1,2,23.0,infeasible
'101011101010011100000110,1,2,56.0,infeasible
'111101010011100000011000,1,2,84.0,infeasible
'011110010011110001000001,1,2,135.0,infeasible
'011000001011100111001000,1,2,72.0,infeasible
'010111000001100001001000,1,2,74.0,infeasible
'111110000011100010001001,1,2,90.0,infeasible
'111010110100010100000110,1,2,78.0,infeasible
'011101000100100000001001,1,2,64.0,infeasible
'110000001011011001000100,1,2,40.0,infeasible
'001111000100010110000110,1,2,44.0,infeasible
'010100101010110100001001,1,2,64.0,infeasible
'011011001001111001000001,1,2,131.0,infeasible
'010110010100101001001000,1,2,85.0,infeasible
'011110110000100000011000,1,2,87.0,infeasible
'011111010100101000001001,1,2,111.0,infeasible
'101100000011000100001001,1,2,35.0,infeasible
'011110100000100110001100,1,2,73.0,infeasible
'101111010011010001001000,1,2,79.0,infeasible
'001011000000010100010001,1,2,40.0,infeasible
'011000101111110110001100,1,2,80.0,infeasible
'111001010011001011001000,1,2,66.0,infeasible
'001001101111000010010100,1,2,26.0,infeasible
'111001111100101000100100,1,2,104.0,infeasible
'110011101100011010000110,1,2,66.0,infeasible
'011101111111101010001100,1,2,118.0,infeasible
'110111010011011001001000,1,2,96.0,infeasible
'111001011100101010011000,1,2,95.0,infeasible
'111101000100001110000011,1,2,60.0,infeasible
'101111110101001001000001,1,2,91.0,infeasible
'001111001100011100001010,1,2,41.0,infeasible
'111111010110100011001000,1,2,126.0,infeasible
'111011111000000100000011,1,2,105.0,infeasible
'001111110100100010000011,1,2,73.0,infeasible
'111011101100100100010010,1,2,93.0,infeasible
'011100110100111001100100,1,3,93.0,infeasible
'011110000000010100010110,1,3,50.0,infeasible
'100011110100000100001101,1,3,54.0,infeasible
'111011100101100010011001,1,3,75.0,infeasible
'101101001100110011001001,1,3,39.0,infeasible
'011101100010000100001110,1,3,37.0,infeasible
'010010010010111001001001,1,3,76.0,infeasible
'001110011000110000001011,1,3,48.0,infeasible
'110000011101101010001101,1,3,66.0,infeasible
'111000101101001110010110,1,3,43.0,infeasible
'001111011100110000011100,1,3,78.0,infeasible
'000111001000000011001001,1,3,31.0,infeasible
'110101010000100110001110,1,3,34.0,infeasible
'101010010110001110011001,1,3,30.0,infeasible
'110100100000010011001001,1,3,23.0,infeasible
'101111101100110010010101,1,3,62.0,infeasible
'101110010000100100001101,1,3,29.0,infeasible
'100110111001011000011100,1,3,43.0,infeasible
'000111010000100110001101,1,3,37.0,infeasible
'001111101000111001001001,1,3,82.0,infeasible
'110111110100001001001001,1,3,74.0,infeasible
'010111100100111101001001,1,3,93.0,infeasible
'010111000100101001001001,1,3,62.0,infeasible
'101000101011011010011010,1,3,15.0,infeasible
'111111110110101000001110,1,3,84.0,infeasible
'111011111100101100010011,1,3,103.0,infeasible
'101011010000000100011100,1,3,39.0,infeasible
'011111110011001000001111,1,4,62.0,infeasible
'111110010011100010011011,1,4,55.0,infeasible
'011011110010011110010111,1,4,51.0,infeasible
'110100011100001010011011,1,4,58.0,infeasible
'000111101010000000011011,1,4,41.0,infeasible
'111011110101100000011011,1,4,63.0,infeasible
'101101011001000100010111,1,4,39.0,infeasible
'100111111111100110011011,1,4,45.0,infeasible
'001111100100100000011110,1,4,32.0,infeasible
'110011101110111000011111,1,5,40.0,infeasible
'110100000110111110100001,1,2,77.0,feasible
'101101010000110110110000,1,2,60.0,feasible
'110101110000001011000010,1,2,46.0,feasible
'010000111001100001000010,1,2,65.0,feasible
'001101001000011000100010,1,2,16.0,feasible
'001011100000001011000010,1,2,54.0,feasible
'100010001111010000100001,1,2,33.0,feasible
'101011000000010000110000,1,2,46.0,feasible
'110011010101100101010000,1,2,101.0,feasible
'011110110100101101000010,1,2,117.0,feasible
'001000101100110100100010,1,2,38.0,feasible
'111010110001011110101000,1,2,76.0,feasible
'011111111100011110100010,1,2,137.0,feasible
'011000100110110000100010,1,2,54.0,feasible
'011100101100010101000010,1,2,56.0,feasible
'110111110100111111000010,1,2,151.0,feasible
'011011000100001010110000,1,2,76.0,feasible
'010011101000110010100010,1,2,88.0,feasible
'010000001000101000100010,1,2,29.0,feasible
'110110111100100111000010,1,2,118.0,feasible
'110101000110100001010000,1,2,53.0,feasible
