string,counts,energy_M,energy_Q,feasible
'000100100010010100000000,1,0,37.0,infeasible
'000010000110000100000000,1,0,50.0,infeasible
'001110110110011110000000,1,0,130.0,infeasible
'001101101000001010000000,1,0,51.0,infeasible
'110001011000010100000000,1,0,106.0,infeasible
'001111101111101010000010,1,1,104.0,infeasible
'100011111001010010001000,1,1,99.0,infeasible
'101111000111010100100000,1,1,83.0,infeasible
'000110101101011110001000,1,1,59.0,infeasible
'001101010100110100010000,1,1,87.0,infeasible
'010111110110000100000010,1,1,109.0,infeasible
'110011010001000110000010,1,1,83.0,infeasible
'100000010101001110000010,1,1,41.0,infeasible
'010100111001001110000001,1,1,89.0,infeasible
'100101111000110000000100,1,1,101.0,infeasible
'001000110000100010001000,1,1,41.0,infeasible
'111010011010001011000000,1,1,129.0,infeasible
'111111111100001000100000,1,1,166.0,infeasible
'000110011010011001000000,1,1,102.0,infeasible
'010011101001011010100000,1,1,99.0,infeasible
'111100100001100100010000,1,1,91.0,infeasible
'011001000110110100001000,1,1,92.0,infeasible
'100111100110001010100000,1,1,77.0,infeasible
'101100001001010010010000,1,1,31.0,infeasible
'110111111001100100010000,1,1,147.0,infeasible
'000001101100010000100100,1,2,24.0,infeasible
'110000111111111000100100,1,2,103.0,infeasible
'000011000000000010000011,1,2,30.0,infeasible
'111101100100000000010010,1,2,62.0,infeasible
'100000111100010010001001,1,2,44.0,infeasible
'010111111100111100001001,1,2,138.0,infeasible
'110111111110101010100100,1,2,138.0,infeasible
'000101000101010000000110,1,2,6.0,infeasible
'000010100100011000100100,1,2,35.0,infeasible
'101001100000001010000101,1,2,15.0,infeasible
'101101100000110010010010,1,2,46.0,infeasible
'000111101110100000000101,1,2,62.0,infeasible
'010110111100010011001000,1,2,98.0,infeasible
'011011000111001000010001,1,2,87.0,infeasible
'010010000100100110000101,1,2,47.0,infeasible
'010010000001111010000011,1,2,66.0,infeasible
'000000100001100010010010,1,2,13.0,infeasible
'001001100111111000001001,1,2,64.0,infeasible
'011110000010100001001000,1,2,79.0,infeasible
'011101011111100010100100,1,2,108.0,infeasible
'100011110011011101001000,1,2,98.0,infeasible
'011001100010110000001001,1,2,79.0,infeasible
'100000000110111100010010,1,2,45.0,infeasible
'101101001101010100001100,1,2,26.0,infeasible
'010100101110100111000100,1,2,71.0,infeasible
'010111100100110100001001,1,2,91.0,infeasible
'101100001010010010001100,1,2,21.0,infeasible
'010101011010111010000011,1,2,94.0,infeasible
'111011100100011000011100,1,3,60.0,infeasible
'011000100010000000001110,1,3,28.0,infeasible
'111101000000000000011001,1,3,68.0,infeasible
'011110111001010000011010,1,3,69.0,infeasible
'000111100011001000011010,1,3,42.0,infeasible
'010100100001110010000111,1,3,38.0,infeasible
'101011011001111000010110,1,3,76.0,infeasible
'111010010010110100011010,1,3,57.0,infeasible
'110001100001101100011100,1,3,28.0,infeasible
'001110000111101100010011,1,3,31.0,infeasible
'101110010110100001100100,1,3,56.0,infeasible
'010101111010110010000111,1,3,63.0,infeasible
'111010000100000011001001,1,3,40.0,infeasible
'110010010111110101100100,1,3,86.0,infeasible
'001100100010000100011010,1,3,18.0,infeasible
'011111000111110000011100,1,3,77.0,infeasible
'000101101001001010011100,1,3,7.0,infeasible
'011101001010011000010011,1,3,59.0,infeasible
'100100011000101011001001,1,3,47.0,infeasible
'100000101011110010010101,1,3,29.0,infeasible
'000011111011001010011010,1,3,52.0,infeasible
'000011110000000110010110,1,3,51.0,infeasible
'001111101010010010010110,1,3,34.0,infeasible
'101110000001010110011011,1,4,23.0,infeasible
'101100111000000110011101,1,4,43.0,infeasible
'011111000111000100011101,1,4,64.0,infeasible
'011101111010100000011101,1,4,63.0,infeasible
'011101011011001100011110,1,4,52.0,infeasible
'110111010011111000010111,1,4,58.0,infeasible
'010100000001101110010111,1,4,40.0,infeasible
'101111100110001110011110,1,4,31.0,infeasible
'010010010110011100011110,1,4,19.0,infeasible
'101001110001001000011011,1,4,23.0,infeasible
'100110111110111000001111,1,4,59.0,infeasible
'110011111010110110010111,1,4,59.0,infeasible
'000100011000000010011110,1,4,45.0,infeasible
