string,counts,energy_M,energy_Q,feasible
'111111000101100000101101,1,4,49.0,feasible
'110111011101100111101001,1,4,72.0,feasible
'111000100011011011000111,1,4,28.0,feasible
'110000001011001011110100,1,4,13.0,feasible
'011100010110100100110110,1,4,45.0,feasible
'110111010111011011101001,1,4,57.0,feasible
'100101110100101111101001,1,4,31.0,feasible
'001110011011000011101001,1,4,44.0,feasible
'110000101001001101100110,1,4,12.0,feasible
'111111011110111001010101,1,4,120.0,feasible
'001000110101111111001110,1,4,51.0,feasible
'101111101001011100101101,1,4,32.0,feasible
'001100010010000100101110,1,4,22.0,feasible
'101011101110101000101101,1,4,37.0,feasible
'011001110101101111101001,1,4,48.0,feasible
'000000110011100100111100,1,4,16.0,feasible
'100110100100100100100111,1,4,22.0,feasible
'001111001010111110101101,1,4,42.0,feasible
'001000000100000011100101,1,4,12.0,feasible
'010110111011101111000111,1,4,64.0,feasible
'010000100111000001100101,1,4,17.0,feasible
'011100111110000110100111,1,4,68.0,feasible
'101110011001010111100111,1,5,31.0,feasible
'000010010011000100101111,1,5,33.0,feasible
'010101101101010100110111,1,5,22.0,feasible
'100111010010110011101101,1,5,39.0,feasible
'011111010110001101111100,1,5,52.0,feasible
'101011110011001001101101,1,5,44.0,feasible
'110010010111000111110011,1,5,28.0,feasible
'010011010111000110101111,1,5,37.0,feasible
'010001111011110111101110,1,5,37.0,feasible
'101101110101101111100111,1,5,24.0,feasible
'000101110100000010101111,1,5,34.0,feasible
'010110011001001001011101,1,5,39.0,feasible
'001001110001100111110101,1,5,17.0,feasible
'000000110000010001110011,1,5,21.0,feasible
'101010111110100000110111,1,5,31.0,feasible
'001001100100100001101110,1,5,18.0,feasible
'010111010011001101011011,1,5,33.0,feasible
'001110111110101101011101,1,5,40.0,feasible
'000000000100001111110110,1,5,37.0,feasible
'101101011001010111001111,1,5,25.0,feasible
'010000110110010001100111,1,5,19.0,feasible
'001100000010100011101101,1,5,16.0,feasible
'111101010000010100111011,1,5,41.0,feasible
'101011100010101001001111,1,5,36.0,feasible
'001001100110001101101011,1,5,17.0,feasible
'010001100010100011101101,1,5,14.0,feasible
'001011010000111100111101,1,5,28.0,feasible
'111111000000010101110101,1,5,56.0,feasible
'101101001010000000110111,1,5,30.0,feasible
'001101110001011011101101,1,5,11.0,feasible
'000101110001100110110111,1,5,12.0,feasible
'000010100110101010111011,1,5,27.0,feasible
'111011111000111001011101,1,5,75.0,feasible
'101101101110000101101011,1,5,16.0,feasible
'000100000111100101111010,1,5,20.0,feasible
'011111110110110101111101,1,6,47.0,feasible
'011111111110011101101111,1,6,49.0,feasible
'110001100001000101111101,1,6,33.0,feasible
'101011111111101001110111,1,6,44.0,feasible
'101011100111100001101111,1,6,35.0,feasible
'111111101000011101011111,1,6,39.0,feasible
'100000100110100011110111,1,6,25.0,feasible
'111111010000000101111011,1,6,52.0,feasible
'011110010101001001111101,1,6,42.0,feasible
'011101000100010111101111,1,6,30.0,feasible
'011010000110100111111101,1,6,22.0,feasible
'111110010101001001101111,1,6,34.0,feasible
'011001100111010001111111,1,7,40.0,feasible
