string,counts,energy_M,energy_Q,feasible
'010000011100110100000000,1,0,150.0,infeasible
'000011110100010000000000,1,0,113.0,infeasible
'010000101000111010000000,1,0,108.0,infeasible
'011101000010011010001000,1,1,74.0,infeasible
'010000100001001010100000,1,1,27.0,infeasible
'001110000000101010100000,1,1,64.0,infeasible
'110111111110100110000100,1,1,179.0,infeasible
'010001000010001110001000,1,1,41.0,infeasible
'100000111011111110000100,1,1,129.0,infeasible
'100100100100111100000100,1,1,69.0,infeasible
'000100010001010100000100,1,1,42.0,infeasible
'000001111001010000000100,1,1,66.0,infeasible
'000001111100111100000100,1,1,133.0,infeasible
'111011100100110010001000,1,1,129.0,infeasible
'011000110010101100000010,1,1,88.0,infeasible
'011111010100000110001000,1,1,122.0,infeasible
'010011011010111000010000,1,1,152.0,infeasible
'011000110011100000000100,1,1,90.0,infeasible
'111000100101000110100000,1,1,60.0,infeasible
'000101101001100000000010,1,1,33.0,infeasible
'101001010100000010001000,1,1,40.0,infeasible
'100011011111010000001000,1,1,110.0,infeasible
'001101110100000000001000,1,1,46.0,infeasible
'001111011001111000001000,1,1,136.0,infeasible
'011111101000101000000010,1,1,129.0,infeasible
'000000101100100100001100,1,2,26.0,infeasible
'111011101010110100010010,1,2,106.0,infeasible
'101010001010010000001001,1,2,31.0,infeasible
'101100100111000001000001,1,2,30.0,infeasible
'100100011110001001001000,1,2,62.0,infeasible
'000010010110010010010010,1,2,30.0,infeasible
'110110100111100100000110,1,2,56.0,infeasible
'101010100111000101000100,1,2,51.0,infeasible
'011100001110101010010100,1,2,80.0,infeasible
'010010111011000001001000,1,2,88.0,infeasible
'001000101101111010000110,1,2,50.0,infeasible
'011001011101001010001001,1,2,80.0,infeasible
'110000101000111001001000,1,2,67.0,infeasible
'011001110100011000011000,1,2,64.0,infeasible
'000010111011100010001100,1,2,75.0,infeasible
'011111011001000001001000,1,2,114.0,infeasible
'001001101100000100001001,1,2,18.0,infeasible
'101100100100111001000100,1,2,62.0,infeasible
'100111101110011101000100,1,2,90.0,infeasible
'011001000000010100000101,1,2,45.0,infeasible
'000001101111111010001001,1,2,63.0,infeasible
'111011110100110010000101,1,2,129.0,infeasible
'010101000101011001000100,1,2,37.0,infeasible
'011101101110101111000001,1,2,112.0,infeasible
'111100000000111000100100,1,2,77.0,infeasible
'100111110110111111000100,1,2,157.0,infeasible
'011011000010001101001000,1,2,77.0,infeasible
'000000110101101000001001,1,2,40.0,infeasible
'000111010110010101100000,1,2,94.0,infeasible
'011001111011010000001010,1,2,68.0,infeasible
'000000100100010100001001,1,2,6.0,infeasible
'111001101100101000001010,1,2,56.0,infeasible
'000110111100000011000001,1,2,79.0,infeasible
'010100001101110110010010,1,2,62.0,infeasible
'010111010101010100001001,1,2,75.0,infeasible
'100110010110001011001000,1,2,55.0,infeasible
'010110111000100100000101,1,2,93.0,infeasible
'000011111000110001100000,1,2,141.0,infeasible
'010101011010110000001001,1,2,89.0,infeasible
'000110111010001010001001,1,2,54.0,infeasible
'001100010000100010011000,1,2,31.0,infeasible
'100010101110111010100100,1,2,79.0,infeasible
'111001101010001101000001,1,2,66.0,infeasible
'110111100010001110011000,1,2,76.0,infeasible
'110000100010110010100100,1,2,43.0,infeasible
'101100111100110111000100,1,2,124.0,infeasible
'011110101010011000001001,1,2,83.0,infeasible
'110010100110000100100100,1,2,49.0,infeasible
'110111000001111010001100,1,2,85.0,infeasible
'001101001010111110011000,1,2,58.0,infeasible
'001111001110001001001000,1,2,61.0,infeasible
'001011100001110001001000,1,2,92.0,infeasible
'111001000110100010001100,1,2,47.0,infeasible
'001001110101110000010100,1,2,61.0,infeasible
'100100110101100100001001,1,2,37.0,infeasible
'000000000010111110001100,1,2,54.0,infeasible
'100001101110000101000100,1,2,42.0,infeasible
'100101100000010111001000,1,2,26.0,infeasible
'110100000111101000010011,1,3,54.0,infeasible
'011000001010000001001001,1,3,41.0,infeasible
'111111001110001010001101,1,3,68.0,infeasible
'110000011100110001100100,1,3,83.0,infeasible
'000001001010100110011001,1,3,13.0,infeasible
'100101011110011010010101,1,3,46.0,infeasible
'110111100100011101100100,1,3,76.0,infeasible
'001110001110011001001001,1,3,34.0,infeasible
'000001100101010001001001,1,3,14.0,infeasible
'010010010000000000001110,1,3,27.0,infeasible
