string,counts,energy_M,energy_Q,feasible
'000010000001110110000000,1,0,97.0,infeasible
'110000110100000110000000,1,0,87.0,infeasible
'110100010100011100010000,1,1,79.0,infeasible
'011111101001000110010000,1,1,129.0,infeasible
'011011100001110000000010,1,1,124.0,infeasible
'100001000001010110001000,1,1,26.0,infeasible
'011000001101001000000100,1,1,57.0,infeasible
'100011100000101110000001,1,1,90.0,infeasible
'111001101111101111000000,1,1,138.0,infeasible
'011010100010000110000010,1,1,76.0,infeasible
'111000011010100001000000,1,1,123.0,infeasible
'111001001110000110000100,1,1,81.0,infeasible
'111010010001001010010000,1,1,89.0,infeasible
'010101110000101110000010,1,1,86.0,infeasible
'100011000111100000100000,1,1,78.0,infeasible
'001110010001010000000010,1,1,48.0,infeasible
'110110010100110010010000,1,1,119.0,infeasible
'100100000111011110000101,1,2,31.0,infeasible
'011000010001010101100000,1,2,59.0,infeasible
'010100110010001110010010,1,2,42.0,infeasible
'110101010111000000000101,1,2,67.0,infeasible
'101101000010000000010010,1,2,20.0,infeasible
'111010011101110100010100,1,2,129.0,infeasible
'011010111111100010011000,1,2,109.0,infeasible
'101100101100101010010100,1,2,42.0,infeasible
'111001111100010000000110,1,2,86.0,infeasible
'010111000000001100010010,1,2,56.0,infeasible
'001110100000001000010010,1,2,31.0,infeasible
'010001101001100001100000,1,2,50.0,infeasible
'111011001101110000010100,1,2,101.0,infeasible
'000111010110001011000100,1,2,83.0,infeasible
'000111000100010111000001,1,2,54.0,infeasible
'111110010010010110010001,1,2,97.0,infeasible
'000111001001010000010010,1,2,32.0,infeasible
'011110011001001110001001,1,2,94.0,infeasible
'101110001010011010010010,1,2,30.0,infeasible
'000001011111001111000100,1,2,97.0,infeasible
'110100000001101100100100,1,2,44.0,infeasible
'010011111001110100001100,1,2,114.0,infeasible
'011110011001001100100100,1,2,99.0,infeasible
'110011010111000111100000,1,2,110.0,infeasible
'001101110100111000010010,1,2,70.0,infeasible
'100110110011000111001000,1,2,69.0,infeasible
'010110100101001001100000,1,2,59.0,infeasible
'010101101001000110001010,1,2,30.0,infeasible
'011011000010000101001000,1,2,76.0,infeasible
'111000100101100000100100,1,2,40.0,infeasible
'111100100111100111100000,1,2,84.0,infeasible
'101001110100001100000101,1,2,43.0,infeasible
'111001011010000010001001,1,2,78.0,infeasible
'010101100000010001001000,1,2,32.0,infeasible
'001010011010001000001100,1,2,53.0,infeasible
'101001011101010001001000,1,2,65.0,infeasible
'000111110111110011000100,1,2,136.0,infeasible
'101010011010010100001101,1,3,42.0,infeasible
'000110100011100010010110,1,3,19.0,infeasible
'100111011111100010011001,1,3,63.0,infeasible
'011000000110001000011010,1,3,40.0,infeasible
'011010101010101000011100,1,3,50.0,infeasible
'111100001010010100010110,1,3,49.0,infeasible
'100101000001110110011010,1,3,28.0,infeasible
'001010000110100111100100,1,3,47.0,infeasible
'001100111010111110010110,1,3,63.0,infeasible
'001110000001110010011010,1,3,33.0,infeasible
'111100000110000100010011,1,3,66.0,infeasible
'111101110010100000010110,1,3,58.0,infeasible
'001100010100100100010011,1,3,31.0,infeasible
'000010010011100010010101,1,3,25.0,infeasible
'111111001010101000010011,1,3,86.0,infeasible
'011100111111000011100100,1,3,88.0,infeasible
'111010000100011000010110,1,3,42.0,infeasible
'101010100010011100010011,1,3,26.0,infeasible
'110110101011011110011001,1,3,52.0,infeasible
'001000001100000000010011,1,3,22.0,infeasible
'010110111001000101100100,1,3,84.0,infeasible
'110101001110101010011001,1,3,47.0,infeasible
'000001011000100100000111,1,3,36.0,infeasible
'000000110111100001001001,1,3,46.0,infeasible
'110101011000101010000111,1,3,58.0,infeasible
'001000011001111100011010,1,3,50.0,infeasible
'111001001100010010011110,1,4,32.0,infeasible
'011101000011010010011110,1,4,38.0,infeasible
'001111001000001110001111,1,4,21.0,infeasible
'110000110001011110011110,1,4,22.0,infeasible
'101101010000011100011110,1,4,18.0,infeasible
'000100110000101100011110,1,4,22.0,infeasible
'000001010000101000011110,1,4,26.0,infeasible
'111001001100010110011011,1,4,36.0,infeasible
'011110111010010110011110,1,4,52.0,infeasible
'111001011100010100011011,1,4,53.0,infeasible
'100100010110001000010111,1,4,34.0,infeasible
'101010001110101100011011,1,4,16.0,infeasible
'011011110111000000011011,1,4,72.0,infeasible
'110010001101011110011011,1,4,18.0,infeasible
'000110111100110100011101,1,4,44.0,infeasible
'011010011100110110011011,1,4,57.0,infeasible
'011011110101101010011101,1,4,60.0,infeasible
'110111011111100100011110,1,4,53.0,infeasible
'011000111110010100011111,1,5,52.0,infeasible
'000001010101111100011111,1,5,29.0,infeasible
'111010001110001110110000,1,2,69.0,feasible
'111001000100011010110000,1,2,49.0,feasible
'101000100110110011000010,1,2,47.0,feasible
'110100111101000100100010,1,2,61.0,feasible
'110111000001001000100001,1,2,66.0,feasible
'001100001000111101010000,1,2,68.0,feasible
'010110000110011001000010,1,2,48.0,feasible
'100000001111011010110000,1,2,16.0,feasible
'101111101000110110100001,1,2,96.0,feasible
'000101011010011000110000,1,2,37.0,feasible
'000001100101100110110000,1,2,29.0,feasible
'101011010010110010110001,1,3,54.0,feasible
'000001000101110010111000,1,3,22.0,feasible
'110011011110001111001100,1,3,95.0,feasible
'011000000001011111010010,1,3,38.0,feasible
'000110011101111111011000,1,3,89.0,feasible
'111011000001111001000101,1,3,91.0,feasible
'000001110101010101001010,1,3,30.0,feasible
'010000111000011110110100,1,3,51.0,feasible
'010111111000001110101100,1,3,84.0,feasible
'010000000111100000110100,1,3,18.0,feasible
'010101001011101011010010,1,3,41.0,feasible
'111000100100100111010001,1,3,53.0,feasible
'001111001110111111010010,1,3,77.0,feasible
'100111100010100110100110,1,3,55.0,feasible
'110011011000000000101010,1,3,55.0,feasible
'110011000001100011100010,1,3,54.0,feasible
'101011000000001101101000,1,3,44.0,feasible
'100010111011000100100101,1,3,58.0,feasible
'100100111011010010101100,1,3,35.0,feasible
'100011010001110110100110,1,3,68.0,feasible
'011000100101011100110100,1,3,34.0,feasible
'110100101110100001000101,1,3,42.0,feasible
'001011000000001010100110,1,3,35.0,feasible
'011111100011110000101100,1,3,85.0,feasible
'110011011111000001000110,1,3,87.0,feasible
'010000111000111101010001,1,3,81.0,feasible
'101011001101111001010001,1,3,75.0,feasible
'000010111111010100100110,1,3,64.0,feasible
'010100101101011101010001,1,3,38.0,feasible
'011101110011001000110100,1,3,54.0,feasible
'000010110011111001000011,1,3,75.0,feasible
'000110010001000111010001,1,3,28.0,feasible
'001100011011011110100011,1,3,33.0,feasible
'011011111001001111100010,1,3,103.0,feasible
'101001101100000101100001,1,3,22.0,feasible
'001111000101111010101010,1,3,55.0,feasible
'010001000001011111100010,1,3,26.0,feasible
'101101110101111010110001,1,3,51.0,feasible
'000100000011110010100101,1,3,26.0,feasible
'001001001101100011000011,1,3,19.0,feasible
'011001100101011000101001,1,3,36.0,feasible
'111010011001000101100001,1,3,75.0,feasible
'101001110100011101000101,1,3,42.0,feasible
'000110010000010001100010,1,3,32.0,feasible
'100010100111001011010001,1,3,29.0,feasible
'111110001010111110101100,1,3,74.0,feasible
'111101000000101101011000,1,3,59.0,feasible
'111010011010011110110100,1,3,73.0,feasible
'110010100110110110110001,1,3,58.0,feasible
'001101111100110100101010,1,3,51.0,feasible
'110111011100110011110100,1,4,95.0,feasible
'100100001100100011100011,1,4,12.0,feasible
'001111110001101001101010,1,4,55.0,feasible
'110001110000000101110001,1,4,27.0,feasible
'101110001000011001100101,1,4,17.0,feasible
'100111111010111111000111,1,4,86.0,feasible
'100101110001110010101110,1,4,24.0,feasible
'011101001011010111110010,1,4,36.0,feasible
'110011100111010111001101,1,4,47.0,feasible
'100011000101111000100111,1,4,44.0,feasible
'101001111111110011010101,1,4,63.0,feasible
'110100011110000001010110,1,4,59.0,feasible
'011001100011010101001101,1,4,32.0,feasible
'101010001111100101001011,1,4,23.0,feasible
'011111011101001100110101,1,4,87.0,feasible
'101101101001001111100110,1,4,20.0,feasible
'110000011100111101010110,1,4,79.0,feasible
'100101101111111000101011,1,4,31.0,feasible
'110100101010000101001011,1,4,23.0,feasible
'010111110010100000110110,1,4,45.0,feasible
'101111101001001101010101,1,4,37.0,feasible
'100011101100101110111100,1,4,47.0,feasible
'011011001000101010100111,1,4,44.0,feasible
'011111110100010100101011,1,4,60.0,feasible
'010010100101110101100101,1,4,45.0,feasible
'111010100010110101011100,1,4,49.0,feasible
'010001110110101000101101,1,4,24.0,feasible
'011110100010110011101001,1,4,70.0,feasible
'101111101011001111110010,1,4,47.0,feasible
'011100001100011110111010,1,4,38.0,feasible
'111000100010110101100011,1,4,42.0,feasible
'011011110011110101011001,1,4,83.0,feasible
'111010100111010001010101,1,4,44.0,feasible
'010001101010100111100101,1,4,28.0,feasible
'110011101100101011010011,1,4,51.0,feasible
'001011011111010011001011,1,4,55.0,feasible
'101101100111000011010011,1,4,20.0,feasible
'001011010011101001011001,1,4,47.0,feasible
'001000100110110110110101,1,4,20.0,feasible
'011010001111010001110100,1,4,35.0,feasible
'000111001110000111101001,1,4,44.0,feasible
'001100101010110000110110,1,4,17.0,feasible
'001001011010000101111000,1,4,28.0,feasible
'010110010010000001001101,1,4,35.0,feasible
'100111000010000111100101,1,4,45.0,feasible
'000000001101111110101101,1,4,33.0,feasible
'001100011010011111100101,1,4,43.0,feasible
'011000110001110011101001,1,4,42.0,feasible
'101101000111111011110100,1,4,33.0,feasible
'110010101100001111110100,1,4,42.0,feasible
'000010111111111111110001,1,4,80.0,feasible
'010111111111011100100111,1,4,65.0,feasible
'011001111011101011011011,1,5,42.0,feasible
'110010111110001000111110,1,5,41.0,feasible
'001110010010101011011011,1,5,17.0,feasible
'111100110011001110110111,1,5,46.0,feasible
'111110000110000000111101,1,5,56.0,feasible
'000100100101100100110111,1,5,18.0,feasible
'011000101100000001111010,1,5,33.0,feasible
'011110010010001110111101,1,5,42.0,feasible
'001101000101010000110111,1,5,23.0,feasible
'100010000100111011101101,1,5,36.0,feasible
'110011000101000001110011,1,5,43.0,feasible
'011000001100101011111001,1,5,32.0,feasible
'100110100000100011111001,1,5,27.0,feasible
'110010110010110001101011,1,5,30.0,feasible
'001101100110100011111010,1,5,13.0,feasible
'111110100000010011111100,1,5,39.0,feasible
'010011110000001000110111,1,5,48.0,feasible
'010110010111101011101110,1,5,25.0,feasible
'001101010100111101111010,1,5,30.0,feasible
'100000001011101101111010,1,5,24.0,feasible
'000010011010010001110101,1,5,32.0,feasible
'100111011010000011111010,1,5,44.0,feasible
'010010001100110011110011,1,5,28.0,feasible
'100110110001101101110101,1,5,25.0,feasible
'101111011010100001110110,1,5,40.0,feasible
'000101010001000001111100,1,5,25.0,feasible
'110000010001100100111011,1,5,21.0,feasible
'100110011101010101111101,1,6,32.0,feasible
'001000010000011001011111,1,6,38.0,feasible
'110111111010011111011111,1,6,30.0,feasible
'000010110101000111111011,1,6,38.0,feasible
'110100011011010011111110,1,6,30.0,feasible
'111011110000111101111011,1,6,45.0,feasible
