string,counts,energy_M,energy_Q,feasible
'010001011011010110000000,1,0,125.0,infeasible
'000110110110110100000000,1,0,144.0,infeasible
'110110010110110100100000,1,1,126.0,infeasible
'011001011110101100001000,1,1,129.0,infeasible
'011100010110001001000000,1,1,101.0,infeasible
'001000111001010110100000,1,1,66.0,infeasible
'100000101000110011000000,1,1,69.0,infeasible
'100100010111111110010000,1,1,101.0,infeasible
'111100101010011100000010,1,1,76.0,infeasible
'111100010111101110000100,1,1,140.0,infeasible
'101101110100011110100000,1,1,77.0,infeasible
'011000101100101000000001,1,1,87.0,infeasible
'100000101011000000000001,1,1,27.0,infeasible
'010011010011001001000000,1,1,112.0,infeasible
'000110101010010110001000,1,1,54.0,infeasible
'111100010100000111000000,1,1,106.0,infeasible
'111110110010101010010000,1,1,140.0,infeasible
'100101010100110001000000,1,1,99.0,infeasible
'011111101011100010000010,1,1,130.0,infeasible
'100100001100110111000000,1,1,86.0,infeasible
'011000100000001010000100,1,1,45.0,infeasible
'110110000100011101000000,1,1,82.0,infeasible
'101000011110011011001000,1,2,72.0,infeasible
'010111100001011010011000,1,2,70.0,infeasible
'101011100010011000100100,1,2,59.0,infeasible
'101001110010010000000011,1,2,29.0,infeasible
'010101010101101010000101,1,2,72.0,infeasible
'101100110001011010001100,1,2,32.0,infeasible
'011100101011010000010100,1,2,61.0,infeasible
'110001010010001111100000,1,2,57.0,infeasible
'011001011110011000100100,1,2,86.0,infeasible
'001010100010101001000001,1,2,65.0,infeasible
'100101000000100110001001,1,2,23.0,infeasible
'001010110110100001000100,1,2,85.0,infeasible
'101001010111010111000100,1,2,73.0,infeasible
'101101011110111100100100,1,2,106.0,infeasible
'101001000010111010011000,1,2,52.0,infeasible
'011110101001100101001000,1,2,91.0,infeasible
'110000111111101000100100,1,2,83.0,infeasible
'110101100100001010000110,1,2,29.0,infeasible
'000000111000001110010100,1,2,49.0,infeasible
'010110000011111101100000,1,2,111.0,infeasible
'110000111111011000100100,1,2,71.0,infeasible
'011100101101101100000011,1,2,74.0,infeasible
'100110011011011010000110,1,2,60.0,infeasible
'110110101111101101000100,1,2,103.0,infeasible
'100110000000111101001001,1,3,52.0,infeasible
'010111110010100010001110,1,3,52.0,infeasible
'010111011001000011001001,1,3,74.0,infeasible
'011111110101111100010101,1,3,120.0,infeasible
'100011011001000101100100,1,3,89.0,infeasible
'011011010001010011100100,1,3,77.0,infeasible
'010011001100101001100100,1,3,71.0,infeasible
'000010011101000000010110,1,3,51.0,infeasible
'111101110001001010010101,1,3,67.0,infeasible
'010011000110101010010101,1,3,46.0,infeasible
'001110010100111110000111,1,3,58.0,infeasible
'001100000100100100001110,1,3,15.0,infeasible
'001011110000000111001001,1,3,55.0,infeasible
'111010000100001110011110,1,4,35.0,infeasible
'010000111100000100011101,1,4,53.0,infeasible
'110010100000110000011101,1,4,39.0,infeasible
'101100010011111000011101,1,4,49.0,infeasible
'101100111000011010011110,1,4,34.0,infeasible
'110101101011101000001111,1,4,29.0,infeasible
'001001100010011100011111,1,5,18.0,infeasible
'111101010111000010101000,1,2,70.0,feasible
'100001001110111101010000,1,2,73.0,feasible
'000111110111110100100010,1,2,100.0,feasible
'110000100010100000100001,1,2,34.0,feasible
'011001110100101010100001,1,2,80.0,feasible
'111100000110101110100001,1,2,81.0,feasible
'011010110001101101010000,1,2,109.0,feasible
'010100000000001000101000,1,2,19.0,feasible
'100110100101011111000010,1,2,48.0,feasible
