string,counts,energy_M,energy_Q,feasible
'110100110110011110000000,1,0,121.0,infeasible
'111101011011011010000000,1,0,162.0,infeasible
'000110101110100010000000,1,0,95.0,infeasible
'000010010011001000000001,1,1,52.0,infeasible
'000010001011010110000010,1,1,44.0,infeasible
'100010111100010011000000,1,1,116.0,infeasible
'111001100011000010100000,1,1,67.0,infeasible
'110011111101000110100000,1,1,148.0,infeasible
'100000011110111000100000,1,1,106.0,infeasible
'110010001001011001000000,1,1,73.0,infeasible
'010010111111100000000001,1,1,133.0,infeasible
'101001101101110000100000,1,1,69.0,infeasible
'100111010001011100000010,1,1,72.0,infeasible
'100111011101110110000001,1,1,143.0,infeasible
'101110110101011100000010,1,1,78.0,infeasible
'001000111010111011000000,1,1,135.0,infeasible
'111010010100001100100000,1,1,98.0,infeasible
'100111001001001011000100,1,2,54.0,infeasible
'001000001110100010000101,1,2,31.0,infeasible
'111100111101001100010100,1,2,108.0,infeasible
'101011100000001111100000,1,2,84.0,infeasible
'111011000010001101001000,1,2,78.0,infeasible
'111011011001000110010100,1,2,113.0,infeasible
'010110000011011000010010,1,2,47.0,infeasible
'000011011001000010010010,1,2,54.0,infeasible
'111001000010010000010001,1,2,63.0,infeasible
'011100001100110100001010,1,2,70.0,infeasible
'100101111010010010010001,1,2,44.0,infeasible
'100101000011111010011000,1,2,54.0,infeasible
'000010101101110010000110,1,2,55.0,infeasible
'000001101011101011001000,1,2,58.0,infeasible
'001011101100010010001001,1,2,49.0,infeasible
'101011111111100110100100,1,2,131.0,infeasible
'000101111011000001000001,1,2,64.0,infeasible
'110100110010010110100100,1,2,54.0,infeasible
'110000110011111001001000,1,2,94.0,infeasible
'000000101100110010000101,1,2,38.0,infeasible
'011011110100011111100000,1,2,142.0,infeasible
'001110101010001010100100,1,2,40.0,infeasible
'100001100110110101000001,1,2,62.0,infeasible
'000000011111001110010110,1,3,51.0,infeasible
'101100010001110010011010,1,3,36.0,infeasible
'110000100011010100001011,1,3,30.0,infeasible
'110111111101110100011010,1,3,89.0,infeasible
'111111111000111001001001,1,3,139.0,infeasible
'110111111100111000000111,1,3,111.0,infeasible
'101100011100111111100100,1,3,106.0,infeasible
'101110101101011000001011,1,3,27.0,infeasible
'111110111100100100010011,1,3,95.0,infeasible
'101110100111011110001110,1,3,26.0,infeasible
'111010000111001001100100,1,3,41.0,infeasible
'110010110000101000010011,1,3,50.0,infeasible
'100010010101000010010011,1,3,25.0,infeasible
'111111001111111000001110,1,3,82.0,infeasible
'111011101010011110001101,1,3,67.0,infeasible
'101000011110111000001101,1,3,78.0,infeasible
'110001110011000000011001,1,3,45.0,infeasible
'110001111110001100010101,1,3,63.0,infeasible
'000001001011001101100100,1,3,29.0,infeasible
'110111110100101101001001,1,3,90.0,infeasible
'110101001110010010011100,1,3,28.0,infeasible
'111110101000101100001011,1,3,61.0,infeasible
'011100110100111110000111,1,3,87.0,infeasible
'010100010100001110010011,1,3,45.0,infeasible
'010101011101111000001101,1,3,83.0,infeasible
'100100101100001010010110,1,3,17.0,infeasible
'100111110000110000011001,1,3,57.0,infeasible
