string,counts,energy_M,energy_Q,feasible
'110110110000110000000000,1,0,152.0,infeasible
'000100101010111100001000,1,1,70.0,infeasible
'010101010100000101000000,1,1,82.0,infeasible
'110011000100101000000001,1,1,93.0,infeasible
'110101000100101101000000,1,1,86.0,infeasible
'000000010001011000010000,1,1,29.0,infeasible
'010001101000110110000001,1,1,86.0,infeasible
'010111000010110110000001,1,1,128.0,infeasible
'111111100000000110001000,1,1,113.0,infeasible
'111100111011011100000001,1,1,135.0,infeasible
'000000010010100101000000,1,1,70.0,infeasible
'000010011110011000001000,1,1,85.0,infeasible
'100001001000111100010000,1,1,67.0,infeasible
'101100001111101100000010,1,1,61.0,infeasible
'101111010011001000000100,1,1,86.0,infeasible
'000100111111000010100000,1,1,68.0,infeasible
'001110100111101100001001,1,2,61.0,infeasible
'010101110110101000001001,1,2,74.0,infeasible
'111110101100010010010100,1,2,83.0,infeasible
'110010111100000010010001,1,2,84.0,infeasible
'000101000010000000011000,1,2,12.0,infeasible
'111000010011011100010010,1,2,61.0,infeasible
'001111001100000001000001,1,2,57.0,infeasible
'001101000110010111001000,1,2,33.0,infeasible
'000111000010010111001000,1,2,60.0,infeasible
'100110110100111000000101,1,2,84.0,infeasible
'010000110010111000000110,1,2,65.0,infeasible
'001001001100011100100100,1,2,30.0,infeasible
'011111111101110010000101,1,2,164.0,infeasible
'110001001101000010100100,1,2,30.0,infeasible
'010010100101111110001010,1,2,69.0,infeasible
'110100010111001110011000,1,2,61.0,infeasible
'010110001011101001001000,1,2,79.0,infeasible
'001010101101100001000001,1,2,60.0,infeasible
'111000100101001110010100,1,2,52.0,infeasible
'000000110111000110010001,1,2,34.0,infeasible
'001110010010011100000101,1,2,49.0,infeasible
'000110010011111111000100,1,2,117.0,infeasible
'110000010011011011000001,1,2,61.0,infeasible
'100010100110100100010010,1,2,33.0,infeasible
'101011011000000010100100,1,2,82.0,infeasible
'100011001101001011001000,1,2,55.0,infeasible
'010111101100111001000001,1,2,135.0,infeasible
'000101000011000101000001,1,2,27.0,infeasible
'110000100011001010001100,1,2,25.0,infeasible
'001000101000011110100100,1,2,29.0,infeasible
'010010110011011110000101,1,2,73.0,infeasible
'111111100000110100010001,1,2,133.0,infeasible
'011000101011000110011001,1,3,55.0,infeasible
'000000110111101110010110,1,3,36.0,infeasible
'000100000101011110010011,1,3,12.0,infeasible
'111010110001011110001101,1,3,56.0,infeasible
'100001010100100110001110,1,3,36.0,infeasible
'000010111010011111100100,1,3,90.0,infeasible
'111000110010010010010101,1,3,54.0,infeasible
'011000010100101101001001,1,3,63.0,infeasible
'010110110110011000011100,1,3,48.0,infeasible
'001000100101011010001101,1,3,8.0,infeasible
'101101101000001100001101,1,3,15.0,infeasible
'010001000111001101001001,1,3,30.0,infeasible
'000100111100010110010101,1,3,47.0,infeasible
'000001110111010000010101,1,3,26.0,infeasible
'010110111100111110011001,1,3,89.0,infeasible
'010011010011010100011100,1,3,43.0,infeasible
'101010001111011011001001,1,3,38.0,infeasible
'111101111101110100000111,1,3,97.0,infeasible
'000101101110001110011001,1,3,13.0,infeasible
'011010100011000000010111,1,4,52.0,infeasible
'101011111101000010001111,1,4,59.0,infeasible
'000001111000100000011011,1,4,26.0,infeasible
'011110100110001000011110,1,4,43.0,infeasible
'000000111111101100011111,1,5,38.0,infeasible
'111010111000110110100010,1,2,113.0,feasible
'001000010111100010100001,1,2,41.0,feasible
'011010010001111101000010,1,2,113.0,feasible
'101000000111000010100001,1,2,18.0,feasible
'110100011100010011000010,1,2,73.0,feasible
'101100010110111001010000,1,2,90.0,feasible
'011010110111111110100001,1,2,133.0,feasible
'001111111111000100101000,1,2,105.0,feasible
'000001001100010000100010,1,2,13.0,feasible
'010000001011001110110000,1,2,32.0,feasible
'011111110100011101000010,1,2,125.0,feasible
