string,counts,energy_M,energy_Q,feasible
'010011011101110110000000,1,0,208.0,infeasible
'001011101101011010000000,1,0,114.0,infeasible
'101010000100001000000000,1,0,48.0,infeasible
'101101101010011000000000,1,0,71.0,infeasible
'000100010000111110100000,1,1,84.0,infeasible
'011111100000010000000100,1,1,106.0,infeasible
'011000100000000010000010,1,1,40.0,infeasible
'000011000000000000000001,1,1,40.0,infeasible
'010000000010010000000001,1,1,40.0,infeasible
'100000111101001110000001,1,1,70.0,infeasible
'001101100110001100100000,1,1,41.0,infeasible
'100111100100001100000001,1,1,65.0,infeasible
'110000101000101110001000,1,1,61.0,infeasible
'001101001000111000100000,1,1,73.0,infeasible
'011010111010001110000100,1,1,133.0,infeasible
'110000101001011010100000,1,1,40.0,infeasible
'011110001101000100100000,1,1,94.0,infeasible
'000000001010000101000000,1,1,30.0,infeasible
'010100010111111000000010,1,1,110.0,infeasible
'001111100100100011000000,1,1,108.0,infeasible
'000100001010111100000100,1,1,74.0,infeasible
'001111100110101000100000,1,1,105.0,infeasible
'011110010111010100000001,1,1,131.0,infeasible
'111010110001011000010000,1,1,105.0,infeasible
'111000000000100010000001,1,1,72.0,infeasible
'110110001000010101000000,1,1,80.0,infeasible
'010010101110001000000001,1,1,71.0,infeasible
'110100000100001100000100,1,1,44.0,infeasible
'010111001010011110100000,1,1,108.0,infeasible
'111010010000000001000000,1,1,91.0,infeasible
'010011101010001110100100,1,2,81.0,infeasible
'001101010000000001000100,1,2,36.0,infeasible
'010011011011001011100000,1,2,111.0,infeasible
'011011111000010100010001,1,2,115.0,infeasible
'011111110100111100001001,1,2,142.0,infeasible
'000111111010010100100100,1,2,98.0,infeasible
'100100001000010100100100,1,2,18.0,infeasible
'111011001100101010001100,1,2,82.0,infeasible
'110000011010100101000001,1,2,84.0,infeasible
'010111111100110100000101,1,2,142.0,infeasible
'101011111110101100001001,1,2,108.0,infeasible
'010000100010001001000001,1,2,29.0,infeasible
'010010000011000000000101,1,2,38.0,infeasible
'010100100100011100000110,1,2,29.0,infeasible
'100111001110000011000001,1,2,59.0,infeasible
'000001111101110100000011,1,2,70.0,infeasible
'010111111000101010010100,1,2,118.0,infeasible
'000111111100010001000001,1,2,106.0,infeasible
'011001000111011101000100,1,2,62.0,infeasible
'100001100110010100000110,1,2,18.0,infeasible
'100001100110100000100100,1,2,25.0,infeasible
'110110011100011000011000,1,2,81.0,infeasible
'101100000001001100100100,1,2,16.0,infeasible
'110001111111000101000100,1,2,103.0,infeasible
'011000100010000001001000,1,2,37.0,infeasible
'100001101111011100001100,1,2,37.0,infeasible
'101011100001100001000100,1,2,72.0,infeasible
'111000101100011100001010,1,2,40.0,infeasible
'101111111110110011001000,1,2,151.0,infeasible
'010101011000011110010001,1,2,73.0,infeasible
'100101110111011010011000,1,2,40.0,infeasible
'011100110000011001001000,1,2,65.0,infeasible
'011100110111111100001101,1,3,92.0,infeasible
'010011111000110100001101,1,3,80.0,infeasible
'010000110111001000001101,1,3,41.0,infeasible
'100000000101110000000111,1,3,29.0,infeasible
'010011010010011000000111,1,3,41.0,infeasible
'010111001000100111100100,1,3,79.0,infeasible
'001100010011100100001101,1,3,35.0,infeasible
'110001011001000000011100,1,3,46.0,infeasible
'100000101100111100010110,1,3,43.0,infeasible
'000010110111000010011001,1,3,36.0,infeasible
'100001001100111100001110,1,3,42.0,infeasible
'001001001000010000001110,1,3,7.0,infeasible
'001100110000111100010101,1,3,50.0,infeasible
'101010100010111111001001,1,3,71.0,infeasible
'001110111000101100001101,1,3,52.0,infeasible
'100000110011001101001001,1,3,31.0,infeasible
'111001001000110000001011,1,3,52.0,infeasible
'010101000011001110001101,1,3,35.0,infeasible
'110100010010101111100100,1,3,61.0,infeasible
'001000000000100100001110,1,3,15.0,infeasible
'111010011111111010011010,1,3,91.0,infeasible
'001011011100101011100100,1,3,110.0,infeasible
'101011010110110000001101,1,3,61.0,infeasible
'111100001100010101001001,1,3,48.0,infeasible
'000001110111101110010101,1,3,38.0,infeasible
'100111100010011011100100,1,3,62.0,infeasible
'001100110111011011100100,1,3,43.0,infeasible
