string,counts,energy_M,energy_Q,feasible
'110000110001001000000000,1,0,67.0,infeasible
'001000110111110000000001,1,1,89.0,infeasible
'111000100011101000100000,1,1,77.0,infeasible
'001001010111000111000000,1,1,83.0,infeasible
'101001010111101100000100,1,1,92.0,infeasible
'100001100010100110000100,1,1,51.0,infeasible
'110010101001111100100000,1,1,117.0,infeasible
'010100111011001100100000,1,1,85.0,infeasible
'101010010011000101000000,1,1,82.0,infeasible
'000001011110100010001000,1,1,81.0,infeasible
'111001010100011000000010,1,1,79.0,infeasible
'101010100111111000010000,1,1,98.0,infeasible
'110000010111110110010000,1,1,109.0,infeasible
'100011100001110110010000,1,1,101.0,infeasible
'011100000000100100100000,1,1,76.0,infeasible
'001111101100010011000100,1,2,79.0,infeasible
'011001010111100000010001,1,2,88.0,infeasible
'011001011000111000010100,1,2,113.0,infeasible
'001011000100000111000100,1,2,59.0,infeasible
'101111110011000011000100,1,2,94.0,infeasible
'110100110011100000000101,1,2,65.0,infeasible
'011010010001110001001000,1,2,99.0,infeasible
'000000100111001000000101,1,2,13.0,infeasible
'010100010110101000010010,1,2,63.0,infeasible
'000001001001010000011000,1,2,8.0,infeasible
'001011110001011110001010,1,2,58.0,infeasible
'111101001001111101001000,1,2,104.0,infeasible
'010011111001101101000100,1,2,144.0,infeasible
'110010011101100100011000,1,2,78.0,infeasible
'011110110101110100000011,1,2,111.0,infeasible
'111100100101101001001000,1,2,70.0,infeasible
'110101011011011011001000,1,2,85.0,infeasible
'010111011000011111000001,1,2,118.0,infeasible
'110110100001000101000100,1,2,55.0,infeasible
'010111101110010000000101,1,2,78.0,infeasible
'101010010101111000001010,1,2,70.0,infeasible
'101101001101101000010010,1,2,37.0,infeasible
'010011111111011100000110,1,2,109.0,infeasible
'011101011001001100100100,1,2,87.0,infeasible
'001101001011000110100100,1,2,35.0,infeasible
'111100000110101010010010,1,2,73.0,infeasible
'100001110011110101000100,1,2,92.0,infeasible
'101100110011010110000110,1,2,40.0,infeasible
'010010011110111101000001,1,2,145.0,infeasible
'010100010111100001100000,1,2,71.0,infeasible
'001101000010001000011000,1,2,19.0,infeasible
'101011111011110000000011,1,2,106.0,infeasible
'101011111100110001100100,1,3,128.0,infeasible
'101101010101010000010110,1,3,29.0,infeasible
'011000010111010110011100,1,3,57.0,infeasible
'001110111001110111100100,1,3,107.0,infeasible
'001000011011011000011100,1,3,40.0,infeasible
'010101001011010100011010,1,3,24.0,infeasible
'011011010110110010011001,1,3,86.0,infeasible
